name	id	type	tf	target	essential	developmental	human.ortholog	tumor.suppressor	proapoptotic	blood_cancer	breast_cancer	colorectal_cancer	gastric_cancer	liver_cancer	lung_cancer	nervous_system_cancer	pancreatic_cancer	prostate_cancer	sarcoma	skin_cancer
Ccdc121	ENSMUSG00000050625	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Vmn1r1	ENSMUSG00000091013	protein_coding	F	F	F	F		F	F	T	F	F	F	F	F	F	F	F	F	F
Ccdc185	ENSMUSG00000043429	protein_coding	F	F	F	F	CCDC185	F	F	F	F	F	F	F	F	F	F	F	F	F
D1Pas1	ENSMUSG00000039224	protein_coding	F	F	T	T	DDX3X	F	F	F	F	F	F	F	F	F	F	F	F	F
Fam71a	ENSMUSG00000091017	protein_coding	F	F	F	F	FAM71A	F	F	F	F	F	F	F	F	F	F	F	F	F
Gm45902	ENSMUSG00000051396	protein_coding	F	F	F	F	UTF1	F	F	F	F	F	F	F	F	F	F	F	F	F
Gm17490	ENSMUSG00000091312	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
H2al2a	ENSMUSG00000062651	protein_coding	F	F	F	F	H2AL1RP	F	F	F	F	F	F	F	F	F	F	F	F	F
Carlr	ENSMUSG00000097638	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Tbpl2	ENSMUSG00000061809	protein_coding	F	F	T	T	TBPL2	F	F	F	F	F	F	F	F	F	F	F	F	F
Il1f8	ENSMUSG00000026985	protein_coding	F	F	F	F	IL36B	F	F	F	F	F	F	F	F	F	F	F	F	F
Il1f9	ENSMUSG00000044103	protein_coding	F	F	F	F	IL36G	F	F	F	F	F	F	F	F	F	F	F	F	F
Il1f10	ENSMUSG00000046845	protein_coding	F	F	F	F	IL1F10	F	F	F	F	F	F	F	F	F	F	F	F	F
Stpg3	ENSMUSG00000036770	protein_coding	F	F	F	F	STPG3	F	F	F	F	F	F	F	F	F	F	F	F	F
Rnf224	ENSMUSG00000089953	protein_coding	F	F	F	F	RNF224	F	F	F	F	F	F	F	F	F	F	F	F	F
Cysrt1	ENSMUSG00000036731	protein_coding	F	F	F	F	CYSRT1	F	F	F	F	F	F	F	F	F	F	F	F	F
Lrrc26	ENSMUSG00000026961	protein_coding	F	F	F	F	LRRC26	F	F	F	F	T	F	F	F	F	F	F	F	F
Lcn12	ENSMUSG00000026943	protein_coding	F	F	F	F	LCN12	F	F	T	F	F	F	F	F	F	F	F	F	F
Lcn8	ENSMUSG00000036449	protein_coding	F	T	F	F	LCN8	F	F	T	F	F	F	F	F	F	F	F	F	F
Lcn10	ENSMUSG00000047356	protein_coding	F	F	F	F	LCN10	F	F	F	F	F	F	F	F	F	F	F	F	F
Obp2a	ENSMUSG00000062061	protein_coding	F	F	F	F	OBP2B	F	F	F	F	F	F	F	F	F	F	F	F	F
Obp2b	ENSMUSG00000079539	protein_coding	F	F	F	F	OBP2B	F	F	F	F	F	F	F	F	F	F	F	F	F
Lcn3	ENSMUSG00000026936	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Lcn11	ENSMUSG00000069080	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Lcn9	ENSMUSG00000023210	protein_coding	F	F	F	F	LCN9	F	F	F	F	F	F	F	F	F	F	F	F	F
Sohlh1	ENSMUSG00000059625	protein_coding	F	F	F	T	SOHLH1	F	F	F	F	F	F	F	F	F	F	F	F	F
C330006A16Rik	ENSMUSG00000087679	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Lcn4	ENSMUSG00000026919	protein_coding	F	F	F	F	OBP2B	F	F	F	F	F	F	F	F	F	F	F	F	F
Gm13398	ENSMUSG00000087364	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Gm34653	ENSMUSG00000107167	protein_coding	F	F	F	F	B3GNT10	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr338	ENSMUSG00000068950	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr339	ENSMUSG00000094464	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr340	ENSMUSG00000094266	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr341	ENSMUSG00000075387	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr342	ENSMUSG00000111869	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr345	ENSMUSG00000059251	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr346	ENSMUSG00000094764	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr347	ENSMUSG00000111863	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr348	ENSMUSG00000049315	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr3	ENSMUSG00000075384	protein_coding	F	F	F	F	OR1J1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr350	ENSMUSG00000050015	protein_coding	F	F	F	F	OR1J4	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr351	ENSMUSG00000075383	protein_coding	F	F	F	F	OR1N1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr352	ENSMUSG00000053146	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr353	ENSMUSG00000075382	protein_coding	F	F	F	F	OR1N1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr355	ENSMUSG00000075380	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr356	ENSMUSG00000070943	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr357	ENSMUSG00000055838	protein_coding	F	F	F	F	OR1Q1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr358	ENSMUSG00000075379	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr360	ENSMUSG00000083361	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr361	ENSMUSG00000075378	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr362	ENSMUSG00000075377	protein_coding	F	F	F	F	OR1B1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr364-ps1	ENSMUSG00000078198	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr365	ENSMUSG00000059429	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr366	ENSMUSG00000068947	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr368	ENSMUSG00000049018	protein_coding	F	F	F	F	OR5C1	F	F	F	F	F	F	F	F	F	F	F	F	F
Tas2r134	ENSMUSG00000056115	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Prdx6b	ENSMUSG00000050114	protein_coding	F	F	F	F	PRDX6	F	F	F	F	F	F	F	F	F	F	F	F	F
Gm13698	ENSMUSG00000094125	protein_coding	F	F	F	F	CWC22	F	F	F	F	F	F	F	F	F	F	F	F	F
Gm13693	ENSMUSG00000094336	protein_coding	F	F	F	F	CWC22	F	F	F	F	F	F	F	F	F	F	F	F	F
Gm13695	ENSMUSG00000096729	protein_coding	F	F	F	F	CWC22	F	F	F	F	F	F	F	F	F	F	F	F	F
Gm13696	ENSMUSG00000096484	protein_coding	F	F	F	F	CWC22	F	F	F	F	F	F	F	F	F	F	F	F	F
Gm13694	ENSMUSG00000096337	protein_coding	F	F	F	F	CWC22	F	F	F	F	F	F	F	F	F	F	F	F	F
Gm13697	ENSMUSG00000095824	protein_coding	F	F	F	F	CWC22	F	F	F	F	F	F	F	F	F	F	F	F	F
Gm13691	ENSMUSG00000079247	protein_coding	F	F	F	F	CWC22	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr987	ENSMUSG00000075223	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr988	ENSMUSG00000075222	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr992	ENSMUSG00000075221	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr993	ENSMUSG00000075220	protein_coding	F	F	F	F	OR5AK2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr994	ENSMUSG00000075219	protein_coding	F	F	F	F	OR5AK2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr995	ENSMUSG00000075218	protein_coding	F	F	F	F	OR5AK2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr996	ENSMUSG00000111179	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr998	ENSMUSG00000111454	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1000	ENSMUSG00000075215	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1002	ENSMUSG00000075214	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr154	ENSMUSG00000075212	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1006	ENSMUSG00000075211	protein_coding	F	F	F	F	OR9G4	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1008	ENSMUSG00000050603	protein_coding	F	F	F	F	OR8K5	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1012	ENSMUSG00000075210	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1013	ENSMUSG00000053287	protein_coding	F	F	F	F	OR9G1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1014	ENSMUSG00000059379	protein_coding	F	F	F	F	OR9G1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1015	ENSMUSG00000033850	protein_coding	F	F	F	F	OR9G4	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1016	ENSMUSG00000075209	protein_coding	F	F	F	F	OR9G1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1018	ENSMUSG00000043892	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1019	ENSMUSG00000075208	protein_coding	F	F	F	F	OR5AR1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1020	ENSMUSG00000046975	protein_coding	F	F	F	F	OR5AP2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1022	ENSMUSG00000057761	protein_coding	F	F	F	F	OR5M1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1023	ENSMUSG00000050128	protein_coding	F	F	F	F	OR5M1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1024	ENSMUSG00000075206	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1025-ps1	ENSMUSG00000058884	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1026	ENSMUSG00000042863	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1028	ENSMUSG00000057207	protein_coding	F	F	F	F	OR5M11	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1029	ENSMUSG00000059873	protein_coding	F	F	F	F	OR5M11	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1030	ENSMUSG00000044923	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1031	ENSMUSG00000043267	protein_coding	F	F	F	F	OR5M8	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1032	ENSMUSG00000042796	protein_coding	F	F	F	F	OR5M3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1036	ENSMUSG00000099820	protein_coding	F	F	F	F	OR5M9	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1037	ENSMUSG00000075205	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1039	ENSMUSG00000075204	protein_coding	F	F	F	F	OR5AL1	F	F	F	F	F	F	T	F	F	F	F	F	F
Olfr1040	ENSMUSG00000075203	protein_coding	F	F	F	F	OR5AL1	F	F	F	F	F	F	T	F	F	F	F	F	F
Olfr1042	ENSMUSG00000075202	protein_coding	F	F	F	F	OR5AL1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1043	ENSMUSG00000075201	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1044	ENSMUSG00000075200	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr52	ENSMUSG00000075199	protein_coding	F	F	F	F	OR8U1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1045	ENSMUSG00000075198	protein_coding	F	F	F	F	OR8J3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1046	ENSMUSG00000075197	protein_coding	F	F	F	F	OR8K1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1047	ENSMUSG00000075196	protein_coding	F	F	F	F	OR8K3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1048	ENSMUSG00000075195	protein_coding	F	F	F	F	OR8K5	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1049	ENSMUSG00000075194	protein_coding	F	F	F	F	OR8K5	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1051	ENSMUSG00000075193	protein_coding	F	F	F	F	OR8K5	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1052	ENSMUSG00000047149	protein_coding	F	F	F	F	OR5J2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1053	ENSMUSG00000075192	protein_coding	F	F	F	F	OR8K5	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1054	ENSMUSG00000075190	protein_coding	F	F	F	F	OR8K3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1055	ENSMUSG00000075189	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1056	ENSMUSG00000075188	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1057	ENSMUSG00000075187	protein_coding	F	F	F	F	OR8J3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1058	ENSMUSG00000075186	protein_coding	F	F	F	F	OR8K3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1061	ENSMUSG00000075185	protein_coding	F	F	F	F	OR8K3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1065	ENSMUSG00000111306	protein_coding	F	F	F	F	OR8K3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1066	ENSMUSG00000075181	protein_coding	F	F	F	F	OR8K3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr228	ENSMUSG00000111772	protein_coding	F	F	F	F	OR8K3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1076	ENSMUSG00000060742	protein_coding	F	F	F	F	OR8K3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1079	ENSMUSG00000075179	protein_coding	F	F	F	F	OR8K3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1080	ENSMUSG00000110912	protein_coding	F	F	F	F	OR8K3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1084	ENSMUSG00000110804	protein_coding	F	F	F	F	OR8K3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1085	ENSMUSG00000075176	protein_coding	F	F	F	F	OR8K3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1086	ENSMUSG00000075175	protein_coding	F	F	F	F	OR5T2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1087	ENSMUSG00000075174	protein_coding	F	F	F	F	OR8K3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1089	ENSMUSG00000111711	protein_coding	F	F	F	F	OR8K3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1090	ENSMUSG00000075172	protein_coding	F	F	F	F	OR8K3	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1093	ENSMUSG00000047969	protein_coding	F	F	F	F	OR5T1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr141	ENSMUSG00000078420	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1094	ENSMUSG00000044213	protein_coding	F	F	F	F	OR5T1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1095	ENSMUSG00000075171	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Gm13723	ENSMUSG00000086338	protein_coding	F	F	F	F	OR8H1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1097	ENSMUSG00000075170	protein_coding	F	F	F	F	OR8H1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1098	ENSMUSG00000075169	protein_coding	F	F	F	F	OR8H1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1099	ENSMUSG00000075168	protein_coding	F	F	F	F	OR8H1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1100	ENSMUSG00000070875	protein_coding	F	F	F	F	OR8H1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1101	ENSMUSG00000075167	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1102	ENSMUSG00000049843	protein_coding	F	F	F	F	OR5T1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1104	ENSMUSG00000075166	protein_coding	F	T	F	F	OR8I2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1105	ENSMUSG00000075165	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1106	ENSMUSG00000075164	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1107	ENSMUSG00000075163	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1109	ENSMUSG00000075161	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr259	ENSMUSG00000075160	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1110	ENSMUSG00000075159	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1111	ENSMUSG00000075158	protein_coding	F	F	F	F	OR5AS1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1112	ENSMUSG00000044487	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1113	ENSMUSG00000070857	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1115	ENSMUSG00000070856	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1116	ENSMUSG00000070855	protein_coding	F	F	F	F	OR10AG1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1117-ps1	ENSMUSG00000083706	protein_coding	F	F	F	F	OR10AG1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1150-ps1	ENSMUSG00000081234	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1121	ENSMUSG00000070852	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1122	ENSMUSG00000047594	protein_coding	F	F	F	F	OR10AG1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1123	ENSMUSG00000043274	protein_coding	F	F	F	F	OR10AG1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1126	ENSMUSG00000058194	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr153	ENSMUSG00000061520	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1128	ENSMUSG00000075156	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1129	ENSMUSG00000062272	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1130	ENSMUSG00000059205	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1131	ENSMUSG00000068819	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1132	ENSMUSG00000068818	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1133	ENSMUSG00000075155	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1134	ENSMUSG00000111747	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1135	ENSMUSG00000075153	protein_coding	F	F	F	F	OR5W2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1136	ENSMUSG00000075151	protein_coding	F	F	F	F	OR5W2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1137	ENSMUSG00000075150	protein_coding	F	F	F	F	OR5W2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1138	ENSMUSG00000075149	protein_coding	F	F	F	F	OR5W2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1140	ENSMUSG00000068817	protein_coding	F	F	F	F	OR5W2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1141	ENSMUSG00000075148	protein_coding	F	F	F	F	OR5W2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr152	ENSMUSG00000068816	protein_coding	F	F	F	F	OR5I1	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1143	ENSMUSG00000068815	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1145	ENSMUSG00000068814	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1148	ENSMUSG00000061875	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1120	ENSMUSG00000070853	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1151	ENSMUSG00000047039	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1152	ENSMUSG00000045225	protein_coding	F	F	F	F	OR5W2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1153	ENSMUSG00000048197	protein_coding	F	F	F	F	OR5W2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1154	ENSMUSG00000075146	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1155	ENSMUSG00000075145	protein_coding	F	F	F	F	OR5D16	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1156	ENSMUSG00000075144	protein_coding	F	F	F	F	OR5L2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1157	ENSMUSG00000075143	protein_coding	F	F	F	F	OR5L2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr74	ENSMUSG00000075142	protein_coding	F	F	F	F	OR5D18	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1158	ENSMUSG00000062793	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1160	ENSMUSG00000075141	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1161	ENSMUSG00000045150	protein_coding	F	F	F	F	OR5D18	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr73	ENSMUSG00000075140	protein_coding	F	F	F	F	OR5D18	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1162	ENSMUSG00000075139	protein_coding	F	F	F	F	OR5D14	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1163	ENSMUSG00000075137	protein_coding	F	F	F	F	OR5D14	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1164	ENSMUSG00000075136	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1166	ENSMUSG00000101078	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1167	ENSMUSG00000100899	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1168	ENSMUSG00000061342	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1170	ENSMUSG00000075133	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1173	ENSMUSG00000075132	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1176	ENSMUSG00000050023	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1179	ENSMUSG00000075127	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1192-ps1	ENSMUSG00000081836	protein_coding	F	F	F	F	OR4P4	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1181	ENSMUSG00000075125	protein_coding	F	F	F	F		F	F	F	F	F	F	T	F	F	F	F	F	F
Gm13757	ENSMUSG00000090097	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1183	ENSMUSG00000049372	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1184	ENSMUSG00000051424	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1186	ENSMUSG00000057735	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1185-ps1	ENSMUSG00000082882	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1188	ENSMUSG00000068809	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1189	ENSMUSG00000068808	protein_coding	F	F	F	F	OR4C6	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1191-ps1	ENSMUSG00000081948	protein_coding	F	F	F	F	OR4S2	F	F	F	F	F	F	F	F	F	F	F	F	F
OR4P4	ENSMUSG00000111590	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1193	ENSMUSG00000060827	protein_coding	F	F	F	F	OR4S2	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1195	ENSMUSG00000075121	protein_coding	F	F	F	F	OR4C16	F	F	F	F	F	F	T	F	F	F	F	F	F
Olfr1196	ENSMUSG00000075120	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1197	ENSMUSG00000075119	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1198	ENSMUSG00000075117	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1199	ENSMUSG00000089892	protein_coding	F	F	F	F	OR4C16	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1200	ENSMUSG00000075115	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1201	ENSMUSG00000059023	protein_coding	F	F	F	F	OR4C11	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1202	ENSMUSG00000064084	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1205	ENSMUSG00000057447	protein_coding	F	F	F	F	OR4C11	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1204	ENSMUSG00000061798	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1206	ENSMUSG00000062757	protein_coding	F	F	F	F	OR4C11	F	F	F	F	F	F	F	F	F	F	F	F	F
Olfr1208	ENSMUSG00000075114	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
