from	to	type
Nfkb1	Cebpg	Activation
Nfkb1	Socs3	Activation
Nfkb1	Hif1a	Activation
Nfkb1	Il18	Activation
Nfkb1	Nfkb2	Activation
Nfkb1	Pgf	Activation
Nfkb1	Ccl4	Activation
Nfkb1	Traf1	Activation
Nfkb1	Traf2	Activation
Nfkb1	Traf3	Activation
Nfkb1	Traf4	Activation
Nfkb1	Traf5	Activation
Nfkb1	Traf6	Activation
Nfkb1	Vegfb	Activation
Nfkb1	Birc7	Activation
Nfkb1	Gadd45a	Activation
Nfkb1	Gadd45g	Activation
Nfkb1	Ptpn13	Activation
Nfkb1	Nfatc1	Activation
Nfkb1	Ifna1	Activation
Nfkb1	Ifna11	Activation
Nfkb1	Ifna12	Activation
Nfkb1	Ifna13	Activation
Nfkb1	Ifna14	Activation
Nfkb1	Ifna15	Activation
Nfkb1	Ifna2	Activation
Nfkb1	Ifna4	Activation
Nfkb1	Ifna5	Activation
Nfkb1	Ifna6	Activation
Nfkb1	Ifna7	Activation
Nfkb1	Ifna9	Activation
Nfkb1	Ifnab	Activation
Nfkb1	Ifne	Activation
Nfkb1	Ifnk	Activation
Nfkb1	Ccl17	Activation
Nfkb1	Gata3	Activation
Nfkb1	Il12rb1	Activation
Nfkb1	Il12rb2	Activation
Nfkb1	Il13	Activation
Nfkb1	Il4ra	Activation
Nfkb1	Tbx21	Activation
Nfkb1	Vegfd	Activation
Nfkb1	F3	Activation
Nfkb1	Serpine1	Activation
Nfkb1	Thbd	Activation
Nfkb1	Il15ra	Activation
Nfkb1	Lta	Activation
Nfkb1	Cxcl3	Activation
Nfkb1	Fgf2	Activation
Nfkb1	Cd44	Activation
Nfkb1	Entpd1	Activation
Nfkb1	Entpd3	Activation
Nfkb1	Entpd8	Activation
Nfkb1	Fcer2a	Activation
Nfkb1	Itgal	Activation
Nfkb1	Vim	Activation
Nfkb1	Ctsl	Activation
Nfkb1	Pdgfa	Activation
Nfkb1	Pdgfb	Activation
Nfkb2	Ccl21b	Activation
Nfkb2	Gm10591	Activation
Nfkb2	Gm13304	Activation
Nfkb2	Birc3	Activation
Nfkb2	Birc2	Activation
Nfkb2	Xiap	Activation
Nfkb2	Bcl2	Activation
Nfkb2	Bcl2l1	Activation
Nfkb2	Icam1	Activation
Nfkb2	Nos2	Activation
Nfkb2	Ccl21a	Activation
Nfkb2	Ptgs2	Activation
Nfkb2	Cxcl12	Activation
Nfkb2	Traf1	Activation
Nfkb2	Traf2	Activation
Nfkb2	Traf3	Activation
Nfkb2	Traf4	Activation
Nfkb2	Traf5	Activation
Nfkb2	Traf6	Activation
Nfkb2	Ccl19	Activation
Nfkb2	Tnfsf13b	Activation
Nfkb2	Birc7	Activation
Nfkb2	Ccl21c	Activation
Nfkb2	Ifnb1	Activation
Nfkb2	Nfatc1	Activation
Nfkb2	Il15	Activation
Nfkb2	Il15ra	Activation
Nfkb2	Il2	Activation
Nfkb2	Il2ra	Activation
Nfkb2	Il6	Activation
Nfkb2	Lta	Activation
Nfkb2	Cd40	Activation
Nfkb2	Cd44	Activation
Nfkb2	Entpd1	Activation
Nfkb2	Entpd3	Activation
Nfkb2	Entpd8	Activation
Nfkb2	Fcer2a	Activation
Nfkb2	Itgal	Activation
Nfkb2	Tnfaip3	Activation
Nfkb2	Vim	Activation
Nfx1	Notch1	Activation
Nfx1	Notch2	Activation
Nfx1	Notch3	Activation
Nfx1	Notch4	Activation
Nfx1	Tert	Repression
Nfya	H2-Aa	Activation
Nfya	H2-Eb1	Activation
Nfya	H2-DMa	Activation
Nfya	H2-DMb1	Activation
Nfya	H2-DMb2	Activation
Nfya	H2-Oa	Activation
Nfya	H2-Ob	Activation
Nfya	Cd74	Activation
Nfyb	H2-Aa	Activation
Nfyb	H2-Eb1	Activation
Nfyb	H2-DMa	Activation
Nfyb	H2-DMb1	Activation
Nfyb	H2-DMb2	Activation
Nfyb	H2-Oa	Activation
Nfyb	H2-Ob	Activation
Nfyb	Cd74	Activation
Nfyc	H2-Aa	Activation
Nfyc	H2-Ab1	Activation
Nfyc	H2-Eb1	Activation
Nfyc	H2-DMa	Activation
Nfyc	H2-DMb1	Activation
Nfyc	H2-DMb2	Activation
Nfyc	H2-Oa	Activation
Nfyc	H2-Ob	Activation
Nfyc	Cd74	Activation
Nkx2-2	Gck	Activation
Nkx2-2	Iapp	Activation
Nkx2-2	Ins1	Activation
Nkx2-2	Ins2	Activation
Notch1	Hes1	Activation
Notch1	Hes2	Activation
Notch1	Hes3	Activation
Notch1	Hes6	Activation
Notch1	Hes7	Activation
Notch1	Heyl	Activation
Notch1	Erbb2	Activation
Notch1	Flt4	Activation
Notch2	Hes2	Activation
Notch2	Hes3	Activation
Notch2	Hes5	Activation
Notch2	Hes6	Activation
Notch2	Hes7	Activation
Notch2	Hey1	Activation
Notch2	Hey2	Activation
Notch2	Heyl	Activation
Notch2	Erbb2	Activation
Notch2	Flt4	Activation
Notch3	Hes1	Activation
Notch3	Hes2	Activation
Notch3	Hes3	Activation
Notch3	Hes6	Activation
Notch3	Hes7	Activation
Notch3	Hey1	Activation
Notch3	Hey2	Activation
Notch3	Heyl	Activation
Notch3	Erbb2	Activation
Notch3	Flt4	Activation
Notch4	Hes2	Activation
Notch4	Hes3	Activation
Notch4	Hes5	Activation
Notch4	Hes6	Activation
Notch4	Hes7	Activation
Notch4	Hey2	Activation
Notch4	Heyl	Activation
Notch4	Erbb2	Activation
Notch4	Flt4	Activation
Npas2	Cry1	Activation
Npas2	Cry2	Activation
Npas2	Per1	Activation
Npas2	Per2	Activation
Npas2	Per3	Activation
Npas2	Rora	Activation
Npas2	Rorc	Activation
Npas2	Bhlhe40	Activation
Npas2	Nr1d1	Activation
Npas2	Rorb	Activation
Npas2	Bhlhe41	Activation
Nr0b2	Slco1a5	Repression
Nr0b2	Slc10a1	Repression
Nr0b2	Slco1a1	Repression
Nr0b2	Slco1a4	Repression
Nr0b2	Slco1b2	Repression
Nr0b2	Slco1a6	Repression
Nr1h3	Ccnd1	Activation
Nr1h3	Cdk4	Activation
Nr1h3	Myc	Activation
Nr1h4	Abcb4	Activation
Nr1h4	Slc51a	Activation
Nr1h4	Slc51b	Activation
Nr3c2	Fxyd4	Activation
Nr3c2	Atp1a1	Activation
Nr3c2	Atp1b1	Activation
Nr3c2	Atp1b2	Activation
Nr3c2	Atp1b3	Activation
Nr3c2	Fxyd2	Activation
Nr3c2	Kras	Activation
Nr3c2	Scnn1b	Activation
Nr3c2	Scnn1g	Activation
Nr3c2	Atp1a3	Activation
Nr3c2	Atp1a4	Activation
Nr3c2	Atp1b4	Activation
Nr3c2	Atp1a2	Activation
Nr4a1	Cyp11b1	Activation
Nr4a1	Star	Activation
Nr4a1	Cyp11b2	Activation
Nr4a1	Cyp17a1	Activation
Nr4a1	Nceh1	Activation
Nr4a1	Pomc	Activation
Nr4a2	Cyp11b1	Activation
Nr4a2	Star	Activation
Nr4a2	Fgf23	Activation
Nr5a1	Nceh1	Activation
Onecut1	Hnf1b	Activation
Pax6	Iapp	Activation
Pax6	Ins1	Activation
Pax6	Ins2	Activation
Pax8	Tg	Activation
Pbx1	Cyp11b2	Activation
Pbx1	Nceh1	Activation
Pbx1	Star	Activation
Pdx1	Hnf4a	Activation
Pdx1	Ins1	Activation
Pdx1	Nkx6-1	Activation
Pgam5	Dnm1l	Unknown
Pgr	Tnfsf11	Activation
Pgr	Wnt1	Activation
Pgr	Wnt4	Activation
Pias2	Cdkn2b	Activation
Pik3ca	Hif1a	Activation
Pik3ca	Rcan2	Activation
Pik3cb	Hif1a	Activation
Pik3cb	Rcan2	Activation
Pik3cd	Hif1a	Activation
Pik3cd	Rcan2	Activation
Pik3r1	Hif1a	Activation
Pik3r1	Rcan2	Activation
Pik3r2	Hif1a	Activation
Pik3r2	Rcan2	Activation
Pik3r3	Hif1a	Activation
Pik3r3	Rcan2	Activation
Pml	Ccna1	Activation
Pml	Jup	Activation
Pml	Bcl2a1a	Repression
Pml	Bcl2a1b	Repression
Pml	Bcl2a1c	Repression
Pml	Bcl2a1d	Repression
Pml	Cebpe	Repression
Pml	Myc	Activation
Pml	Rara	Activation
Pml	Zbtb16	Activation
Ppara	Cyp4a32	Activation
Ppara	Acadm	Activation
Ppara	Acaa1a	Activation
Ppara	Apoa1	Activation
Ppara	Apoc3	Activation
Ppara	Cpt1b	Activation
Ppara	Cpt2	Activation
Ppara	Cyp4a10	Activation
Ppara	Cyp4a12b	Activation
Ppara	Cyp4a14	Activation
Ppara	Cyp8b1	Activation
Ppara	Dbi	Activation
Ppara	Hmgcs2	Activation
Ppara	Me1	Activation
Ppara	Scd2	Activation
Ppara	Scp2	Activation
Ppara	Acsl6	Activation
Ppara	Ucp1	Activation
Ppara	Nr1h3	Activation
Ppara	Acaa1b	Activation
Ppara	Slc27a4	Activation
Ppara	Cyp4a12a	Activation
Ppara	Scd3	Activation
Ppara	Acsbg2	Activation
Ppara	Scd4	Activation
Ppara	Acsl5	Activation
Ppara	Acsl4	Activation
Ppara	Fads2	Activation
Ppara	Apoa5	Activation
Ppara	Cyp4a31	Activation
Ppara	Ehhadh	Activation
Ppara	Acsl3	Activation
Ppara	Cpt1c	Activation
Ppara	Acox3	Activation
Ppara	Acox2	Activation
Ppara	Acsbg1	Activation
Ppara	Cyp4a29	Activation
Ppara	Cyp4a30b	Activation
Ppara	G6pc	Activation
Ppara	G6pc2	Activation
Ppara	G6pc3	Activation
Ppara	Pck1	Activation
Ppara	Pck2	Activation
Ppara	Ccnd1	Activation
Ppara	Cdk4	Activation
Ppara	Myc	Activation
Ppard	Acadl	Activation
Ppard	Acox1	Activation
Ppard	Cpt1a	Activation
Ppard	Cpt1b	Activation
Ppard	Fabp3	Activation
Ppard	Ilk	Activation
Ppard	Pdpk1	Activation
Ppard	Ubc	Activation
Ppard	Ucp1	Activation
Ppard	Cpt1c	Activation
Ppard	Acox3	Activation
Ppard	Acox2	Activation
Pparg	Cyp27a1	Activation
Pparg	Olr1	Activation
Pparg	Aqp7	Activation
Pparg	Cd36	Activation
Pparg	Cpt1a	Activation
Pparg	Cpt1b	Activation
Pparg	Gk2	Activation
Pparg	Pck1	Activation
Pparg	Scd2	Activation
Pparg	Acsl6	Activation
Pparg	Slc27a4	Activation
Pparg	Scd3	Activation
Pparg	Acsbg2	Activation
Pparg	Scd4	Activation
Pparg	Acsl5	Activation
Pparg	Acsl4	Activation
Pparg	Acsl3	Activation
Pparg	Pck2	Activation
Pparg	Cpt1c	Activation
Pparg	Mmp1a	Activation
Pparg	Mmp1b	Activation
Pparg	Acsbg1	Activation
Pparg	Gk	Activation
Pparg	Fos	Activation
Ppargc1a	Slc2a4	Activation
Ppargc1a	Cpt1a	Activation
Ppargc1a	Cpt1c	Activation
Ppargc1a	G6pc2	Activation
Ppargc1a	G6pc3	Activation
Ppargc1a	Pck1	Activation
Ppargc1a	Pck2	Activation
Prkaa1	Klf2	Activation
Prkaa1	Plin1	Activation
Prkaa1	Ppargc1a	Activation
Prkaa1	Sphk1	Repression
Prkaa1	Sphk2	Repression
Prkaa2	Klf2	Activation
Prkaa2	Plin1	Activation
Prkaa2	Ppargc1a	Activation
Prkaa2	Sphk1	Repression
Prkaa2	Sphk2	Repression
Prkab1	Klf2	Activation
Prkab1	Plin1	Activation
Prkab1	Ppargc1a	Activation
Prkab1	Sphk1	Repression
Prkab1	Sphk2	Repression
Prkab2	Klf2	Activation
Prkab2	Plin1	Activation
Prkab2	Ppargc1a	Activation
Prkab2	Sphk1	Repression
Prkab2	Sphk2	Repression
Prkaca	Ehmt1	Activation
Prkaca	Ehmt2	Activation
Prkaca	Cyp17a1	Activation
Prkaca	Cyp19a1	Activation
Prkaca	Gm10681	Activation
Prkaca	Hsd17b1	Activation
Prkaca	Hsd17b2	Activation
Prkaca	Hsd17b7	Activation
Prkaca	Hsd3b1	Activation
Prkaca	Hsd3b2	Activation
Prkaca	Hsd3b4	Activation
Prkaca	Hsd3b5	Activation
Prkaca	Hsd3b6	Activation
Prkaca	Star	Activation
Prkaca	Nr4a2	Activation
Prkacb	Ehmt1	Activation
Prkacb	Ehmt2	Activation
Prkacb	Cyp17a1	Activation
Prkacb	Cyp19a1	Activation
Prkacb	Gm10681	Activation
Prkacb	Hsd17b1	Activation
Prkacb	Hsd17b2	Activation
Prkacb	Hsd17b7	Activation
Prkacb	Hsd3b1	Activation
Prkacb	Hsd3b2	Activation
Prkacb	Hsd3b4	Activation
Prkacb	Hsd3b5	Activation
Prkacb	Hsd3b6	Activation
Prkacb	Star	Activation
Prkacb	Nr4a2	Activation
Prkag1	Klf2	Activation
Prkag1	Plin1	Activation
Prkag1	Ppargc1a	Activation
Prkag1	Sphk1	Repression
Prkag1	Sphk2	Repression
Prkag2	Klf2	Activation
Prkag2	Plin1	Activation
Prkag2	Ppargc1a	Activation
Prkag2	Sphk1	Repression
Prkag2	Sphk2	Repression
Prkag3	Klf2	Activation
Prkag3	Plin1	Activation
Prkag3	Ppargc1a	Activation
Prkag3	Sphk1	Repression
Prkag3	Sphk2	Repression
Prkcq	Il13	Activation
Prkcq	Il4	Activation
Psen1	Notch1	Activation
Psen1	Notch2	Activation
Psen1	Notch3	Activation
Psen1	Notch4	Activation
Rara	Ccna1	Activation
Rara	Jup	Activation
Rara	Foxp3	Activation
Rara	Bcl2a1a	Repression
Rara	Bcl2a1b	Repression
Rara	Bcl2a1c	Repression
Rara	Bcl2a1d	Repression
Rara	Dusp6	Repression
Rara	Myc	Activation
Rara	Zbtb16	Activation
Rbbp5	Cdkn1b	Activation
Rbbp5	Cdkn2a	Activation
Rbbp5	Cdkn2b	Activation
Rbbp5	Cdkn2c	Activation
Rbpj	Fcer2a	Activation
Rbpj	Fgr	Activation
Rbpj	Hes5	Activation
Rbpj	Myc	Activation
Rbpj	Ptcra	Activation
Rbpj	Gata3	Activation
Rbpj	Il4	Activation
Rbpj	Tbx21	Activation
Rbpj	Hes2	Activation
Rbpj	Hes3	Activation
Rbpj	Hes6	Activation
Rbpj	Hes7	Activation
Rbpj	Hey1	Activation
Rbpj	Hey2	Activation
Rbpj	Heyl	Activation
Rbpj	Runx3	Activation
Rbpjl	Cr2	Activation
Rbpjl	Fcer2a	Activation
Rbpjl	Fgr	Activation
Rbpjl	Hes1	Activation
Rbpjl	Hes5	Activation
Rbpjl	Myc	Activation
Rbpjl	Ptcra	Activation
Rbpjl	Gata3	Activation
Rbpjl	Il4	Activation
Rbpjl	Tbx21	Activation
Rbpjl	Hes2	Activation
Rbpjl	Hes3	Activation
Rbpjl	Hes6	Activation
Rbpjl	Hes7	Activation
Rbpjl	Hey1	Activation
Rbpjl	Hey2	Activation
Rbpjl	Heyl	Activation
Rbpjl	Runx3	Activation
Rela	Birc2	Activation
Rela	Bcl2a1a	Activation
Rela	Bcl2a1b	Activation
Rela	Bcl2a1c	Activation
Rela	Cebpb	Activation
Rela	Cebpg	Activation
Rela	Socs3	Activation
Rela	Hif1a	Activation
Rela	Il12a	Activation
Rela	Il18	Activation
Rela	Il1a	Activation
Rela	Il1b	Activation
Rela	Myb	Activation
Rela	Nfkb2	Activation
Rela	Plau	Activation
Rela	Ccl4	Activation
Rela	Traf1	Activation
Rela	Traf2	Activation
Rela	Traf3	Activation
Rela	Traf4	Activation
Rela	Traf5	Activation
Rela	Traf6	Activation
Rela	Vegfa	Activation
Rela	Vegfb	Activation
Rela	Vegfc	Activation
Rela	Birc7	Activation
Rela	Amh	Activation
Rela	Bnip3	Repression
Rela	Birc5	Activation
Rela	Gadd45a	Activation
Rela	Gadd45g	Activation
Rela	Ptpn13	Activation
Rela	Nfatc1	Activation
Rela	Ccl3	Activation
Rela	Ifna1	Activation
Rela	Ifna11	Activation
Rela	Ifna12	Activation
Rela	Ifna13	Activation
Rela	Ifna14	Activation
Rela	Ifna15	Activation
Rela	Ifna2	Activation
Rela	Ifna4	Activation
Rela	Ifna5	Activation
Rela	Ifna6	Activation
Rela	Ifna7	Activation
Rela	Ifna9	Activation
Rela	Ifnab	Activation
Rela	Ifne	Activation
Rela	Ifnk	Activation
Rela	Gata3	Activation
Rela	Il12rb1	Activation
Rela	Il12rb2	Activation
Rela	Il13	Activation
Rela	Il4ra	Activation
Rela	Il5	Activation
Rela	Tbx21	Activation
Rela	Cdk4	Activation
Rela	Csf2	Activation
Rela	Mmp2	Activation
Rela	Vegfd	Activation
Rela	Ager	Activation
Rela	Edn1	Activation
Rela	Sele	Activation
Rela	Serpine1	Activation
Rela	Thbd	Activation
Rela	Il15	Activation
Rela	Il15ra	Activation
Rela	Lta	Activation
Rela	Cxcl3	Activation
Rela	Fgf2	Activation
Rela	Cd44	Activation
Rela	Entpd1	Activation
Rela	Entpd3	Activation
Rela	Entpd8	Activation
Rela	Fcer2a	Activation
Rela	Itgal	Activation
Rela	Vim	Activation
Rela	Ctsl	Activation
Rela	Pdgfa	Activation
Rela	Pdgfb	Activation
Relb	Ccl21b	Activation
Relb	Gm10591	Activation
Relb	Gm13304	Activation
Relb	Icam1	Activation
Relb	Ccl21a	Activation
Relb	Cxcl12	Activation
Relb	Ccl19	Activation
Relb	Tnfsf13b	Activation
Relb	Ccl21c	Activation
Relb	Ifnb1	Activation
Relb	Nfatc1	Activation
Relb	Il12a	Activation
Relb	Il12b	Activation
Relb	Il1b	Activation
Relb	Bcl2l1	Activation
Relb	Csf2	Activation
Relb	Il15	Activation
Relb	Il15ra	Activation
Relb	Il2	Activation
Relb	Il2ra	Activation
Relb	Il6	Activation
Relb	Lta	Activation
Relb	Xiap	Activation
Relb	Bcl2	Activation
Relb	Cd44	Activation
Relb	Entpd1	Activation
Relb	Entpd3	Activation
Relb	Entpd8	Activation
Relb	Fcer2a	Activation
Relb	Itgal	Activation
Relb	Tnfaip3	Activation
Relb	Vim	Activation
Rfx5	H2-DMb2	Activation
Rfx5	Cd74	Activation
Rfxank	H2-DMb2	Activation
Rfxank	Cd74	Activation
Rfxap	H2-DMb2	Activation
Rfxap	Cd74	Activation
Rora	Il17a	Activation
Rora	Il17f	Activation
Rora	Il21	Activation
Rora	Il22	Activation
Rorc	Il17a	Activation
Rorc	Il17f	Activation
Rorc	Il21	Activation
Rorc	Il22	Activation
Rps6	Fgf21	Activation
Rps6	Ucp1	Activation
Rps6ka5	Myc	Activation
Runx1	Jup	Activation
Runx1	Rorc	Activation
Runx1t1	Csf1r	Unknown
Runx1t1	Jup	Activation
Rxra	Cyp4a32	Activation
Rxra	Plin1	Activation
Rxra	Cyp27a1	Activation
Rxra	Olr1	Activation
Rxra	Acadl	Activation
Rxra	Acadm	Activation
Rxra	Acaa1a	Activation
Rxra	Acox1	Activation
Rxra	Adipoq	Activation
Rxra	Fabp4	Activation
Rxra	Apoa1	Activation
Rxra	Apoa2	Activation
Rxra	Apoc3	Activation
Rxra	Aqp7	Activation
Rxra	Cd36	Activation
Rxra	Cpt1a	Activation
Rxra	Cpt1b	Activation
Rxra	Cpt2	Activation
Rxra	Cyp4a10	Activation
Rxra	Cyp4a12b	Activation
Rxra	Cyp4a14	Activation
Rxra	Cyp8b1	Activation
Rxra	Dbi	Activation
Rxra	Fabp3	Activation
Rxra	Fabp1	Activation
Rxra	Acsl1	Activation
Rxra	Gk2	Activation
Rxra	Hmgcs2	Activation
Rxra	Ilk	Activation
Rxra	Lpl	Activation
Rxra	Me1	Activation
Rxra	Pck1	Activation
Rxra	Pdpk1	Activation
Rxra	Pltp	Activation
Rxra	Scd1	Activation
Rxra	Scd2	Activation
Rxra	Scp2	Activation
Rxra	Sorbs1	Activation
Rxra	Acsl6	Activation
Rxra	Ubc	Activation
Rxra	Ucp1	Activation
Rxra	Nr1h3	Activation
Rxra	Acaa1b	Activation
Rxra	Slc27a1	Activation
Rxra	Slc27a4	Activation
Rxra	Cyp4a12a	Activation
Rxra	Scd3	Activation
Rxra	Acsbg2	Activation
Rxra	Scd4	Activation
Rxra	Acsl5	Activation
Rxra	Acsl4	Activation
Rxra	Fads2	Activation
Rxra	Angptl4	Activation
Rxra	Apoa5	Activation
Rxra	Cyp4a31	Activation
Rxra	Ehhadh	Activation
Rxra	Acsl3	Activation
Rxra	Pck2	Activation
Rxra	Cpt1c	Activation
Rxra	Acox3	Activation
Rxra	Mmp1a	Activation
Rxra	Mmp1b	Activation
Rxra	Acox2	Activation
Rxra	Acsbg1	Activation
Rxra	Cyp4a29	Activation
Rxra	Cyp4a30b	Activation
Rxra	Gk	Activation
Rxra	Plin2	Activation
Rxra	Plin4	Activation
Rxra	Plin5	Activation
Rxra	Foxp3	Activation
Rxra	Ccnd1	Activation
Rxra	Cdk4	Activation
Rxra	Myc	Activation
Rxrb	Cyp4a32	Activation
Rxrb	Plin1	Activation
Rxrb	Cyp27a1	Activation
Rxrb	Olr1	Activation
Rxrb	Acadl	Activation
Rxrb	Acadm	Activation
Rxrb	Acaa1a	Activation
Rxrb	Acox1	Activation
Rxrb	Adipoq	Activation
Rxrb	Fabp4	Activation
Rxrb	Apoa1	Activation
Rxrb	Apoa2	Activation
Rxrb	Apoc3	Activation
Rxrb	Aqp7	Activation
Rxrb	Cd36	Activation
Rxrb	Cpt1a	Activation
Rxrb	Cpt1b	Activation
Rxrb	Cpt2	Activation
Rxrb	Cyp4a10	Activation
Rxrb	Cyp4a12b	Activation
Rxrb	Cyp4a14	Activation
Rxrb	Cyp7a1	Activation
Rxrb	Cyp8b1	Activation
Rxrb	Dbi	Activation
Rxrb	Fabp3	Activation
Rxrb	Fabp1	Activation
Rxrb	Acsl1	Activation
Rxrb	Gk2	Activation
Rxrb	Hmgcs2	Activation
Rxrb	Ilk	Activation
Rxrb	Lpl	Activation
Rxrb	Me1	Activation
Rxrb	Pck1	Activation
Rxrb	Pdpk1	Activation
Rxrb	Pltp	Activation
Rxrb	Scd1	Activation
Rxrb	Scd2	Activation
Rxrb	Scp2	Activation
Rxrb	Sorbs1	Activation
Rxrb	Acsl6	Activation
Rxrb	Ubc	Activation
Rxrb	Ucp1	Activation
Rxrb	Nr1h3	Activation
Rxrb	Acaa1b	Activation
Rxrb	Slc27a1	Activation
Rxrb	Slc27a4	Activation
Rxrb	Cyp4a12a	Activation
Rxrb	Scd3	Activation
Rxrb	Acsbg2	Activation
Rxrb	Scd4	Activation
Rxrb	Acsl5	Activation
Rxrb	Acsl4	Activation
Rxrb	Fads2	Activation
Rxrb	Angptl4	Activation
Rxrb	Apoa5	Activation
Rxrb	Cyp4a31	Activation
Rxrb	Ehhadh	Activation
Rxrb	Acsl3	Activation
Rxrb	Pck2	Activation
Rxrb	Cpt1c	Activation
Rxrb	Acox3	Activation
Rxrb	Mmp1a	Activation
Rxrb	Mmp1b	Activation
Rxrb	Acox2	Activation
Rxrb	Acsbg1	Activation
Rxrb	Cyp4a29	Activation
Rxrb	Cyp4a30b	Activation
Rxrb	Gk	Activation
Rxrb	Plin2	Activation
Rxrb	Plin4	Activation
Rxrb	Plin5	Activation
Rxrb	Foxp3	Activation
Rxrg	Cyp4a32	Activation
Rxrg	Plin1	Activation
Rxrg	Cyp27a1	Activation
Rxrg	Olr1	Activation
Rxrg	Acadl	Activation
Rxrg	Acadm	Activation
Rxrg	Acaa1a	Activation
Rxrg	Acox1	Activation
Rxrg	Adipoq	Activation
Rxrg	Fabp4	Activation
Rxrg	Apoa1	Activation
Rxrg	Apoa2	Activation
Rxrg	Apoc3	Activation
Rxrg	Aqp7	Activation
Rxrg	Cd36	Activation
Rxrg	Cpt1a	Activation
Rxrg	Cpt1b	Activation
Rxrg	Cpt2	Activation
Rxrg	Cyp4a10	Activation
Rxrg	Cyp4a12b	Activation
Rxrg	Cyp4a14	Activation
Rxrg	Cyp7a1	Activation
Rxrg	Cyp8b1	Activation
Rxrg	Dbi	Activation
Rxrg	Fabp3	Activation
Rxrg	Fabp1	Activation
Rxrg	Acsl1	Activation
Rxrg	Gk2	Activation
Rxrg	Hmgcs2	Activation
Rxrg	Ilk	Activation
Rxrg	Lpl	Activation
Rxrg	Me1	Activation
Rxrg	Pck1	Activation
Rxrg	Pdpk1	Activation
Rxrg	Pltp	Activation
Rxrg	Scd1	Activation
Rxrg	Scd2	Activation
Rxrg	Scp2	Activation
Rxrg	Sorbs1	Activation
Rxrg	Acsl6	Activation
Rxrg	Ubc	Activation
Rxrg	Ucp1	Activation
Rxrg	Nr1h3	Activation
Rxrg	Acaa1b	Activation
Rxrg	Slc27a1	Activation
Rxrg	Slc27a4	Activation
Rxrg	Cyp4a12a	Activation
Rxrg	Scd3	Activation
Rxrg	Acsbg2	Activation
Rxrg	Scd4	Activation
Rxrg	Acsl5	Activation
Rxrg	Acsl4	Activation
Rxrg	Fads2	Activation
Rxrg	Angptl4	Activation
Rxrg	Apoa5	Activation
Rxrg	Cyp4a31	Activation
Rxrg	Ehhadh	Activation
Rxrg	Acsl3	Activation
Rxrg	Pck2	Activation
Rxrg	Cpt1c	Activation
Rxrg	Acox3	Activation
Rxrg	Mmp1a	Activation
Rxrg	Mmp1b	Activation
Rxrg	Acox2	Activation
Rxrg	Acsbg1	Activation
Rxrg	Cyp4a29	Activation
Rxrg	Cyp4a30b	Activation
Rxrg	Gk	Activation
Rxrg	Plin2	Activation
Rxrg	Plin4	Activation
Rxrg	Plin5	Activation
Rxrg	Foxp3	Activation
Sirt1	Fos	Repression
Smad1	Id1	Activation
Smad1	Id4	Activation
Smad1	Dusp9	Activation
Smad2	Cdkn2b	Activation
Smad2	Myc	Activation
Smad2	Pitx2	Activation
Smad2	Slc2a1	Activation
Smad2	Cdh1	Activation
Smad2	Sphk1	Activation
Smad2	Sphk2	Activation
Smad2	Serpine1	Activation
Smad2	Smad7	Activation
Smad2	Il12rb1	Activation
Smad2	Il23r	Activation
Smad2	Rora	Activation
Smad2	Rorc	Activation
Smad2	Col1a2	Activation
Smad2	Col4a1	Activation
Smad2	Col4a2	Activation
Smad2	Col4a3	Activation
Smad2	Col4a4	Activation
Smad2	Col4a5	Activation
Smad2	Col4a6	Activation
Smad3	Cdkn1a	Activation
Smad3	Pitx2	Activation
Smad3	Slc2a1	Activation
Smad3	Sphk1	Activation
Smad3	Sphk2	Activation
Smad3	Il12rb1	Activation
Smad3	Il23r	Activation
Smad3	Rora	Activation
Smad3	Rorc	Activation
Smad3	Col4a1	Activation
Smad3	Col4a2	Activation
Smad3	Col4a3	Activation
Smad3	Col4a4	Activation
Smad3	Col4a5	Activation
Smad3	Col4a6	Activation
Smad4	Id1	Activation
Smad4	Id4	Activation
Smad4	Myc	Repression
Smad4	Pitx2	Activation
Smad4	Slc2a1	Activation
Smad4	Serpine1	Activation
Smad4	Foxp3	Activation
Smad4	Il12rb1	Activation
Smad4	Il23r	Activation
Smad4	Rora	Activation
Smad4	Rorc	Activation
Smad5	Id1	Activation
Smad5	Id4	Activation
Smad5	Dusp9	Activation
Smad9	Id1	Activation
Smad9	Id3	Activation
Smad9	Id4	Activation
Smad9	Dusp9	Activation
Sos1	Spred3	Activation
Sos1	Spred1	Activation
Sos1	Spred2	Activation
Sos1	Bcl2l1	Activation
Sos1	Ccnd1	Activation
Sos1	Ccnd2	Activation
Sos1	Ccnd3	Activation
Sos1	Myc	Activation
Sos1	Spry3	Activation
Sos1	Spry1	Activation
Sos1	Spry2	Activation
Sos1	Spry4	Activation
Sos2	Spred3	Activation
Sos2	Spred1	Activation
Sos2	Spred2	Activation
Sos2	Bcl2l1	Activation
Sos2	Ccnd1	Activation
Sos2	Ccnd2	Activation
Sos2	Ccnd3	Activation
Sos2	Myc	Activation
Sos2	Spry3	Activation
Sos2	Spry1	Activation
Sos2	Spry2	Activation
Sos2	Spry4	Activation
Sox9	Amh	Activation
Sp1	Cdkn2b	Activation
Sp1	Bnip3l	Activation
Sp1	Cyp11b2	Activation
Sp1	Cyp17a1	Activation
Sp1	Nceh1	Activation
