from	to	type
VOXTALISIB	Pik3r3	inhibitor
IBANDRONIC ACID	Fdps	inhibitor
NERISPIRDINE	Kcnh7	blocker
REGORAFENIB	Flt1	inhibitor
SORAFENIB TOSYLATE	Flt3	inhibitor
VALPROIC ACID	Hdac8	inhibitor
DE-104	Rock2	inhibitor
PERINDOPRIL ARGININE	Ace	inhibitor
CHEMBL169233	Trpc3	channel_blocker
CHEMBL1738777	Brd2	inhibitor
ESZOPICLONE	Gabre	positive_allosteric_modulator
PHENACEMIDE	Scn10a	blocker
ERLOTINIB	Egfr	inhibitor
STRYCHNINE	Chrna9	antagonist
AMA0076	Rock1	inhibitor
COLCHICINE	Tubb1	inhibitor
LEXIBULIN	Tuba1b	inhibitor
COPANLISIB	Pik3r2	inhibitor
BLONANSERIN	Drd2	antagonist
ROMIDEPSIN	Hdac6	inhibitor
PIRETANIDE	Slc12a2	inhibitor
LIDOCAINE HYDROCHLORIDE HYDRATE	Scn1a	blocker
TRICIRIBINE PHOSPHATE	Akt1	inhibitor
CYCLOSPORINE	Slco1b2	inhibitor
GALANIN	Galr2	agonist
GABOXADOL	Gabra3	agonist
PEGINTERFERON ALFA-2B	Ifnar2	agonist
LY2245461	Esr1	modulator
COPANLISIB	Pik3cg	inhibitor
CAPLACIZUMAB	Vwf	inhibitor
LANICEMINE	Grin2a	blocker
INSULIN DETEMIR	Insr	agonist
AMG-900	Aurkc	inhibitor
GW468816	Grin2a	antagonist
AZD0328	Chrna7	agonist
CYSTETINE TRIPHOSPHATE	Brs3	antagonist
CHEMBL1235981	Mcoln3	activator
PIPECURONIUM BROMIDE	Chrnd	antagonist
HYDROXYCHLOROQUINE	Tlr9	antagonist
MIRTAZAPINE	Htr2c	antagonist
CHEMBL274866	Gabra6	allosteric_modulator
PILARALISIB (CHEMBL3360203)	Pik3cd	inhibitor
TRAZODONE	Htr2a	antagonist
IRBESARTAN	Agtr1b	antagonist
ISONIAZID	Btk	inhibitor
BETAMETHASONE	Nr3c1	agonist
ILORASERTIB	Aurkb	inhibitor
CHEMBL13668	Drd5	antagonist
VILAZODONE HYDROCHLORIDE	Htt	inhibitor
RETEPLASE	Plg	activator
CLOFARABINE	Rrm1	inhibitor
BIMATOPROST	Ptgfr	agonist
CHEMBL261425	Cdk1	inhibitor
1,4-BUTANEDIOL	Map2k5	inhibitor
ACARBOSE	Mgam	inhibitor
MF101	Esr2	agonist
LAROPIPRANT	Hmgcr	inhibitor
UPROSERTIB	Akt3	inhibitor
DIAZOXIDE	Gucy2f	activator
PI-103	Pik3c3	inhibitor
HYDROXYZINE	Hrh1	antagonist
CHEMBL103134	Fntb	inhibitor
VAPREOTIDE	Sstr3	agonist
TESEVATINIB	Kdr	inhibitor
NARATRIPTAN	Htr1b	agonist
TEMAZEPAM	Gabrb1	positive_allosteric_modulator
AC-480	Egfr	inhibitor
DIPYRIDAMOLE	Pde6g	inhibitor
DAGROCORAT	Nr3c1	modulator
ICOTINIB	Egfr	inhibitor
SF-1126	Pik3r2	inhibitor
FLOXURIDINE	Hcar2	agonist
NERAMEXANE MESYLATE	Grin3b	antagonist
AMIODARONE HYDROCHLORIDE	Erg	blocker
METHIMAZOLE	Tpo	inhibitor
SARILUMAB	Il6ra	antagonist
LOXAPINE	Kcnt1	activator
QUETIAPINE FUMARATE	Htr2c	antagonist
TOCAINIDE HYDROCHLORIDE	Scn5a	blocker
DORSOMORPHIN	Rps6ka1	inhibitor
SPIPERONE	Drd3	antagonist
ELAGOLIX	Gnrhr	antagonist
X-82	Pdgfrb	inhibitor
ALFUZOSIN	Adra1a	antagonist
SEVOFLURANE	Gabrb1	positive_allosteric_modulator
AZD-8055	Deptor	inhibitor
METHARBITAL	Gabra5	positive_allosteric_modulator
SARILUMAB	Cd8b1	antibody
N-(2-HYDROXYETHYL)STEARAMIDE	Gpr119	agonist
ISONIPECOTIC ACID	Gabra6	agonist
RG-7666	Pik3cd	inhibitor
HALOPERIDOL	Hrh1	antagonist
LUMIRACOXIB	Ptgs2	inhibitor
SULFASALAZINE	Ptgs2	inhibitor
DAMGO	Oprk1	agonist
MOCETINOSTAT	Hdac2	inhibitor
XL-820	Pdgfra	inhibitor
DOTHIEPIN (CHEMBL1492500)	Chrm4	antagonist
PEGPLERANIB SODIUM	Pdgfb	inhibitor
METERGOLINE	Htr2a	antagonist
ALTEPLASE	Plg	activator
DACINOSTAT	Hdac1	inhibitor
OXAPROZIN	Cpt2	inhibitor
PALIPERIDONE	Htr2a	antagonist
NECA	Adora2b	agonist
BRIMONIDINE TARTRATE	Adra2b	agonist
LEVOBUNOLOL HYDROCHLORIDE	Adrb1	antagonist
GSK-1059615	Pik3r1	inhibitor
METHOCARBAMOL	Car1	inhibitor
MK-5108	Aurka	inhibitor
Relugolix	Gnrhr	antagonist
Irbinitinib	Erbb2	inhibitor
LISURIDE	Drd4	agonist
DASATINIB	Abl2	inhibitor
ALLOPURINOL SODIUM	Xdh	inhibitor
DOXYCYCLINE HYDRATE	Mmp13	inhibitor
BAZEDOXIFENE	Esr1	antagonist
MEXILETINE	Scn4a	channel_blocker
ESZOPICLONE	Gabra4	positive_allosteric_modulator
DARUSENTAN	Ednra	antagonist
ENMD-981693	Flt3	inhibitor
CHEMBL58757	Gabra5	allosteric_modulator
PRILOCAINE HYDROCHLORIDE	Scn8a	blocker
NIVOLUMAB	Pdcd1	antibody
ROLOFYLLINE (CHEMBL52333)	Ackr3	agonist
BARASERTIB	Aurkb	inhibitor
DANUSERTIB	Aurkc	inhibitor
PROPOXYCAINE HYDROCHLORIDE	Scn9a	blocker
TNP-ATP	P2rx1	antagonist
CLOFILIUM	Kcnh1	channel_blocker
5-MEO-DMT	Htr2c	agonist
APREMILAST	Pde4c	inhibitor
TUCIDINOSTAT	Hdac1	inhibitor
VOXTALISIB	Mtor	inhibitor
ROBALZOTAN	Htr1a	antagonist
DAPAGLIFLOZIN PROPANEDIOL	Slc5a2	inhibitor
LINIFANIB	Pdgfrb	inhibitor
NERISPIRDINE	Kcnq4	blocker
PHENCYCLIDINE	Grin2b	channel_blocker
DEXMECAMYLAMINE	Chrnb2	antagonist
ODANACATIB	Ctso	inhibitor
CHEMBL513883	Tbxa2r	agonist
DYNORPHIN B	Oprm1	agonist
AMIBEGRON	Adrb3	agonist
SEVOFLURANE	Gabra5	positive_allosteric_modulator
CHEMBL504559	Xiap	antagonist
APAFANT	Ptafr	antagonist
CYSTETINE TRIPHOSPHATE	Grpr	antagonist
ARECOLINE	Chrm4	agonist
MK-2461	Flt4	inhibitor
SELUMETINIB	Map2k4	inhibitor
VINCAMINE	Chrm4	allosteric_modulator
CAREBASTINE	Hrh1	antagonist
ERIBULIN MESYLATE	Tubb2b	inhibitor
CHEMBL136689	Adora2a	antagonist
BORTEZOMIB	Psmf1	inhibitor
PROMAZINE HYDROCHLORIDE	Drd3	antagonist
UPROSERTIB	Akt2	inhibitor
VECURONIUM BROMIDE	Chrnb1	antagonist
NICLOSAMIDE	Npy4r	allosteric_modulator
ESZOPICLONE	Gabrb2	positive_allosteric_modulator
DACINOSTAT	Hdac8	inhibitor
OXYTETRACYCLINE CALCIUM	Ptprs	inhibitor
METHOCTRAMINE	Gabra3	allosteric_modulator
PROCAINE HYDROCHLORIDE	Scn11a	blocker
BUPIVACAINE	Scn4a	blocker
PHENTOLAMINE	Adra2a	antagonist
PARGYLINE	Maob	inhibitor
Trabodenoson	Adora1	agonist
CHEMBL169233	Trpc4	channel_blocker
MUBRITINIB	Erbb2	inhibitor
AMILORIDE	Trpc7	channel_blocker
THEOPHYLLINE SODIUM GLYCINATE	Adora2b	antagonist
ME-344	Ndufs2	inhibitor
CHEMBL116590	Kcnj1	channel_blocker
BENZQUINAMIDE	Drd2	agonist
DEXTROTHYROXINE	Thra	agonist
PANOBINOSTAT LACTATE	Hdac4	inhibitor
VANTICTUMAB	Fzd7	antagonist
OLEIC ACID	Ffar1	agonist
BAY-1163877	Fgfr3	inhibitor
DASATINIB	Sik1	inhibitor
CHEMBL3307200	Avpr2	antagonist
PHENACEMIDE	Scn1a	blocker
PLX-8394	Raf1	inhibitor
CHEMBL101683	Kdr	inhibitor
DYNORPHIN B	Oprd1	agonist
SELUMETINIB	Map2k6	inhibitor
ENZASTAURIN	Prkcd	inhibitor
AMANTADINE HYDROCHLORIDE	Grin2c	antagonist
UMECLIDINIUM	Chrm4	antagonist
DIVALPROEX SODIUM	Abat	inhibitor
CHEMBL101690	Htr1a	agonist
RIFAMPICIN	Gm6614	inhibitor
PI-103	Pik3cg	inhibitor
BENZTROPINE MESYLATE	Chrm1	antagonist
INDIBULIN	Tuba1a	inhibitor
VORSETUZUMAB MAFODOTIN	Cd70	antibody
ROMIDEPSIN	Hdac7	inhibitor
BMY-7378	Adra1b	antagonist
NEFAZODONE	Cyp3a13	inhibitor
ACETOHEXAMIDE	Tlr7	agonist
BAY-1082439	Pik3ca	inhibitor
NANDROLONE PHENPROPIONATE	Ar	agonist
WX-037	Pik3cd	inhibitor
DYNORPHIN A (1-17)	Oprd1	agonist
PHENYTOIN	Scn2a	channel_blocker
CHEMBL608532	Chrm1	allosteric_modulator
CYCLOTHIAZIDE	Gria1	allosteric_modulator
APADENOSON	Adora1	agonist
OLODATEROL	Adrb2	agonist
DELUCEMINE	Grin2a	antagonist
THIOTHIXENE	Htr2a	antagonist
CYCLIC ADENOSINE MONOPHOSPHATE	Prkar2b	activator
ADENOPHOSTIN A	Itpr2	activator
APRICOXIB	Ptgs2	inhibitor
CLOZAPINE	Hrh1	antagonist
ARQ-092	Akt1	allosteric_modulator
SNS-314	Aurkc	inhibitor
CHEMBL1851943	Hdac11	inhibitor
CHEMBL38288	Htr1b	antagonist
DESFLURANE	Gabra1	positive_allosteric_modulator
ISOBUTYRIC ACID	Adarb2	agonist
BETAMETHASONE ACETATE	Nr3c1	agonist
PI-103	Pik3cd	inhibitor
AZD-4547	Fgfr2	inhibitor
FRESOLIMUMAB	Tgfb3	inhibitor
DESVENLAFAXINE FUMARATE	Htt	inhibitor
APITOLISIB	Pik3cg	inhibitor
OXCARBAZEPINE	Scn11a	blocker
SUNITINIB	Pdgfra	inhibitor
OLAPARIB	Parp1	inhibitor
AT-9283	Abl1	inhibitor
CHEMBL298235	Adora2a	agonist
CEP-11981	Kdr	inhibitor
CHEMBL100014	Hdac1	inhibitor
ARACHIDONOYL GLYCINE	Lpar5	agonist
IPATASERTIB	Akt1	inhibitor
LORATADINE	Hrh1	antagonist
ONALESPIB	Hsp90aa1	inhibitor
ANISTREPLASE	Plg	activator
MEPHENTERMINE SULFATE	Adrb3	agonist
MYRIOCIN	Sptlc3	inhibitor
GSK-2636771	Pik3c2b	inhibitor
TACEDINALINE	Hdac4	inhibitor
CANDESARTAN	Agtr1b	antagonist
NECA	Adora2a	agonist
CHEMBL209497	Galr2	antagonist
AEE-788	Egfr	inhibitor
TALBUTAL	Gabrb3	positive_allosteric_modulator
ETHOXZOLAMIDE	Car14	inhibitor
VENETOCLAX	Bcl2	inhibitor
PENTOXIFYLLINE	Pde1c	inhibitor
APREMILAST	Pde4b	inhibitor
J-113,397	Htr3a	antagonist
OXYMETAZOLINE	Adra1b	agonist
CHEMBL1256923	Kiss1r	agonist
PHYSOSTIGMINE	Ache	inhibitor
NETOGLITAZONE	Pparg	agonist
UPROSERTIB	Akt2	inhibitor
LEO-15520	Mapk14	inhibitor
TEZAMPANEL	Gria4	antagonist
DASATINIB	Kit	inhibitor
CHEMBL2181965	Adora2a	antagonist
NORETHINDRONE	Pgr	agonist
XL-418	Akt2	inhibitor
CHEMBL2206331	Chrm4	allosteric_modulator
TERTATOLOL	Htr1a	antagonist
MASITINIB	Pdgfra	inhibitor
EPINEPHRINE	Adrb2	agonist
POMALIDOMIDE	Rbx1	inhibitor
ALPELISIB	Pik3ca	inhibitor
RISPERIDONE	Htr2a	antagonist
HEMIN	Nr1d1	agonist
CHEMBL3186179	Htr2b	agonist
METHOHEXITAL SODIUM	Gabra5	positive_allosteric_modulator
CYPROHEPTADINE	Adra1b	antagonist
AZD8683	Chrm3	antagonist
AZD6280	Gabra3	positive_allosteric_modulator
CHEMBL524266	Gsk3b	inhibitor
PHA-793887	Cdk14	inhibitor
TALBUTAL	Gabrg1	positive_allosteric_modulator
XL550	Nr3c2	antagonist
CE-224535	P2rx7	antagonist
TRIMETHAPHAN CAMSYLATE	Chrna3	antagonist
CT-1578	Jak2	inhibitor
ETIDOCAINE HYDROCHLORIDE	Scn1a	blocker
DOXAPRAM HYDROCHLORIDE	Kcnk9	blocker
FAXELADOL	Nat2	inhibitor
ROTIGOTINE	Drd3	agonist
OXTRIPHYLLINE	Adora1	antagonist
EBSELEN	Alb	binder
FOSPHENYTOIN SODIUM	Scn1a	blocker
BACLOFEN	Gabbr1	agonist
XANOMELINE	Chrm2	agonist
NALBUPHINE HYDROCHLORIDE	Oprk1	agonist
AZD-5438	Cdk9	inhibitor
VOXTALISIB	Pik3ca	inhibitor
NATALIZUMAB	Itga4	inhibitor
PLINABULIN	Tuba4a	inhibitor
GW620972X	Mapk9	inhibitor
ADINAZOLAM	Tspo	agonist
CHEMBL74975	Adora2a	antagonist
MARIMASTAT	Mmp1b	inhibitor
DEMECARIUM BROMIDE	Ache	inhibitor
ALDOSTERONE	Fpr1	agonist
AMG-900	Aurka	inhibitor
TEDISAMIL	Erg	blocker
AZASETRON	Adcyap1r1	agonist
ENOXACIN	Top2b	inhibitor
MK-0249	Hrh4	antagonist
PROCAINAMIDE HYDROCHLORIDE	Scn2a	blocker
CR 1447	Ar	agonist
BELINOSTAT	Hdac1	inhibitor
ILOPROST	Ptger2	agonist
MOTESANIB	Kdr	inhibitor
HE3235	Ar	modulator
VOXTALISIB	Pik3r1	inhibitor
4SC-203	Flt3	inhibitor
TACEDINALINE	Hdac1	inhibitor
cA2	C7	inhibitor
NERISPIRDINE	Kcnh2	blocker
UMECLIDINIUM BROMIDE	Chrm3	antagonist
CUDC-101	Hdac2	inhibitor
APRACLONIDINE	Adra2a	agonist
ENMD-2076	Flt3	inhibitor
BI-853520	Ptk2	inhibitor
BGT-226 (CHEMBL3545096)	Pik3r1	inhibitor
CHEMBL1213492	Hdac9	inhibitor
LORAZEPAM	Gabrg1	positive_allosteric_modulator
PIBOSEROD	Jak2	inhibitor
CHEMBL49247	Htr1a	agonist
KETOPROFEN	Npr2	antagonist
CHEMBL523685	Chrm5	allosteric_modulator
OPROZOMIB	Psma5	inhibitor
TEBANICLINE TOSYLATE	Chrna4	agonist
STAUROSPORINE	Dapk1	inhibitor
ILORASERTIB	Pdgfrb	inhibitor
YOHIMBINE	Mtor	inhibitor
CHEMBL412295	Hmgcr	inhibitor
CAFFEINE, CITRATED	Fpr-rs3	agonist
CLOZAPINE	Drd3	antagonist
CHEMBL2094089	Adora2a	agonist
USTEKINUMAB	Il23a	inhibitor
CYCLOLEUCINE	Cmklr1	agonist
PRIMIDONE	Scn10a	blocker
CHEMBL266591	Htr1b	agonist
NATALIZUMAB	Itgb7	inhibitor
SOTRASTAURIN	Prkcb	inhibitor
DASATINIB	Src	inhibitor
CHEMBL1735158	Prlr	agonist
BROMO ACETONE	Trpa1	activator
AZD5672	Ccr5	antagonist
FLUNITRAZEPAM	Gabra2	allosteric_modulator
PHENYTOIN SODIUM	Scn2a	blocker
PLX-3397	Flt3	inhibitor
ERGOTAMINE	Htr6	agonist
MASITINIB	Kit	inhibitor
APITOLISIB	Fgr	inhibitor
Refametinib	Map2k1	inhibitor
BORTEZOMIB	Psma6	inhibitor
ACETAZOLAMIDE	Car1	inhibitor
CANGRELOR TETRASODIUM	P2ry12	antagonist
METHAMPHETAMINE HYDROCHLORIDE	Nat2	inhibitor
CHEMBL499968	Kcnn4	activator
GSK239512	Hrh3	antagonist
NERISPIRDINE	Kcnq1	blocker
SODIUM PHENYLBUTYRATE	Hdac5	inhibitor
ERGOLOID MESYLATES	Drd5	agonist
BORTEZOMIB	Psmd4	inhibitor
CHEMBL8565	Adora2b	antagonist
IXAZOMIB CITRATE	Psma5	inhibitor
NV-128	Ndufs6	inhibitor
CANERTINIB DIHYDROCHLORIDE	Erbb4	inhibitor
CHEMBL3116050	Jak3	inhibitor
BENZTROPINE MESYLATE	Chrm5	antagonist
PIMAGEDINE HYDROCHLORIDE	Nos2	inhibitor
REL-PENTAZOCINE	Oprk1	agonist
QUINIDINE SULFATE	Scn11a	blocker
LISDEXAMFETAMINE	Adra1b	antagonist
BOHEMINE	Cdk2	inhibitor
IDRONOXIL	Dkk1	inhibitor
AMILORIDE	Pkd2l1	channel_blocker
DASATINIB	Lyn	inhibitor
Ro-4987655	Map2k2	inhibitor
QUINIDINE SULFATE	Scn5a	blocker
ESMIRTAZAPINE MALEATE	Htr2a	antagonist
PREGABALIN	Cacng5	modulator
INFIGRATINIB	Fgfr1	inhibitor
NINTEDANIB	Pdgfra	inhibitor
EPROSARTAN	Agtr1b	antagonist
(R,S)-AMPA	Gria4	agonist
CROLIBULIN	Tuba1a	inhibitor
SULPIRIDE	Drd2	antagonist
NAFADOTRIDE	Drd2	antagonist
PENTOBARBITAL	Gabrg1	positive_allosteric_modulator
BELINOSTAT	Hdac1	inhibitor
BUPARLISIB HYDROCHLORIDE	Pik3r5	inhibitor
MK-2206	Akt3	allosteric_modulator
DACTOLISIB	Pik3cb	inhibitor
ERIBULIN MESYLATE	Tuba1b	inhibitor
PEMETREXED DISODIUM	Dhfr	inhibitor
MISOPROSTOL	Ptger4	agonist
SELICICLIB	Cdk2	inhibitor
SU-14813	Flt4	inhibitor
TASIMELTEON	Mtnr1a	agonist
NI-0401	Cd3g	inhibitor
NAVEGLITAZAR	Ppara	agonist
AMG-108	Il1r1	antagonist
BORTEZOMIB	Psmc6	inhibitor
FLUSPIRILENE	Htr2a	antagonist
BARDOXOLONE	Pparg	agonist
[3H]LSD	Htr6	agonist
APAMIN	Kcnn1	inhibitor
PANOBINOSTAT LACTATE	Hdac7	inhibitor
BOHEMINE	Cdk1	inhibitor
CEP-2563	Pdgfrb	inhibitor
FLUPHENAZINE DECANOATE	Drd2	antagonist
CARBENOXOLONE	Naaa	inhibitor
FUROSEMIDE	Gpr35	agonist
VOLINANSERIN	Htr2c	antagonist
ROTIGOTINE	Drd1	agonist
SELICICLIB	Cdk2	inhibitor
OCTREOTIDE	Sstr2	binder
BENZTROPINE	Chrm1	antagonist
GSK-2636771	Pik3r4	inhibitor
XANTHINE AMINE CONGENER	Adora2a	antagonist
MARIZOMIB	Psmb6	inhibitor
CHEMBL609245	Adora2a	agonist
QUINIDINE GLUCONATE	Scn2a	blocker
LEVOMETHADYL ACETATE	Oprm1	agonist
AZD-2014	Mtor	inhibitor
NOCICEPTIN	Oprl1	agonist
NV-128	1700029P11Rik	inhibitor
CHEMBL88496	Pparg	agonist
CYPROHEPTADINE	Htr6	antagonist
MK-212	Htr2a	agonist
DICLOFENAC EPOLAMINE	Ptgs1	inhibitor
ARIPIPRAZOLE	Htr2c	agonist
SUMANIROLE	Drd2	agonist
FORETINIB	Flt4	inhibitor
PLX-4720	Braf	inhibitor
RALOXIFENE	Esr1	agonist;antagonist
CHEMBL442577	Oprk1	agonist
MINODRONIC ACID	Fdps	inhibitor
THIAMYLAL SODIUM	Gabre	positive_allosteric_modulator
CHEMBL1334465	Hcrtr1	antagonist
OZANIMOD	S1pr4	agonist
TOLAZOLINE HYDROCHLORIDE	Adra1a	antagonist
QUERCETIN	Pik3c3	inhibitor
ATACICEPT	Tnfsf13b	inhibitor
SARACATINIB	Lck	inhibitor
CLONAZEPAM	Gabra3	positive_allosteric_modulator
(7S)-HYDROXYL-STAUROSPORINE	Cdk4	inhibitor
TOFOGLIFLOZIN	Slc5a2	inhibitor
MITOTANE	Esr1	binder
SONOLISIB	Pik3r2	inhibitor
ALITRETINOIN	Gm21974	inhibitor
TRIMIPRAMINE MALEATE	Htr2c	antagonist
ZENARESTAT	Ar	inhibitor
CHEMBL235641	Eif2ak2	inhibitor
N,N-HEXAMETHYLENEAMILORIDE	Gnrhr	allosteric_modulator
RB 2	P2ry6	antagonist
INTERFERON ALFA-N3	Ifnar2	binder
BUSPIRONE	Htr1a	agonist
MK-8353	Mapk3	inhibitor
AZD-1080	Gsk3a	inhibitor
RG-1530	Flt3	inhibitor
GISADENAFIL	Pde5a	inhibitor
PROCAINAMIDE HYDROCHLORIDE	Scn4a	blocker
METHYLPREDNISOLONE	Nr3c1	agonist
CHEMBL343796	Chrm5	allosteric_modulator
TALMAPIMOD	Mapk14	inhibitor
LAMOTRIGINE	Scn1a	blocker
XL-228	Fgr	inhibitor
Theliatinib	Egfr	inhibitor
DIPHENIDOL	Kit	inhibitor
SORAFENIB	Ret	inhibitor
INDOMETHACIN	Ptgdr2	agonist
DESOXYCORTICOSTERONE	Nmbr	agonist
SAPITINIB	Erbb3	inhibitor
ALVIMOPAN	Oprm1	antagonist
TOREMIFENE	Esr1	modulator
EPLIVANSERIN FUMARATE	Htr2c	binder
IMATINIB	Abl1	inhibitor
POLATUZUMAB VEDOTIN	Cd79b	antibody
ETRETINATE	Rxrg	agonist
HEXYLCAINE HYDROCHLORIDE	Scn11a	blocker
CHEMBL131556	Htr1a	antagonist
FLURAZEPAM HYDROCHLORIDE	Gabra6	positive_allosteric_modulator
STREPTOZOTOCIN	Casp6	inhibitor
CENISERTIB	Aurkb	inhibitor
GEMCITABINE	Rrm2	inhibitor
AMUVATINIB	Kit	inhibitor
NAPROXEN	Ptgs2	inhibitor
TELAPREVIR	Ctsa	inhibitor
ENMD-2076	Flt4	inhibitor
HYDROXYCHLOROQUINE	Tlr7	antagonist
PH-797804	Mapk14	inhibitor
CHEMBL3182200	Gpr119	agonist
LORAZEPAM	Gabrb2	positive_allosteric_modulator
CHEMBL1851943	Hdac10	inhibitor
IMAGABALIN	Cacna1d	modulator
RIZATRIPTAN	Htr1b	agonist
CHEMBL1885865	Tacr1	agonist
ROLOFYLLINE (CHEMBL52333)	Cxcr4	agonist
TERIPARATIDE	Pth2r	agonist
CHEMBL363211	Gabra3	allosteric_modulator
PIRIBEDIL (CHEMBL1371770)	Adra2a	antagonist
CLOCORTOLONE PIVALATE	Nr3c1	agonist
HUMAN INTERLEUKIN-2	Il2ra	agonist
PYRIDOXAL PHOSPHATE	Gper1	antagonist
CEDIRANIB	Flt4	inhibitor
RG-547	Cdk4	inhibitor
RG-7167	Map2k2	inhibitor
METHOHEXITAL SODIUM	Gabra6	positive_allosteric_modulator
STEPHOLIDINE	Drd2	antagonist
CHEMBL8565	Adora1	antagonist
ACETOHEXAMIDE	Abcc8	blocker
SORAFENIB TOSYLATE	Raf1	inhibitor
SOMATOSTATIN	Sstr2	agonist
FURTRETHONIUM	Chrm1	agonist
CABOZANTINIB	Kit	inhibitor
REGORAFENIB	Fgfr1	inhibitor
BELINOSTAT	Hdac3	inhibitor
CHEMBL31741	Grin2a	antagonist
ARRY-797	Mapk14	inhibitor
IDELALISIB	Pik3cd	inhibitor
ZIPRASIDONE MESYLATE	Htr2c	antagonist
ISTRADEFYLLINE	Adora3	antagonist
SETMELANOTIDE	Mc3r	agonist
VELIFLAPON	Alox5ap	inhibitor
CHEMBL3182437	Usp1	inhibitor
CHEMBL1765740	Aurkb	inhibitor
SORAFENIB TOSYLATE	Flt1	inhibitor
OCTANOL	Gja1	inhibitor
DIPIVEFRIN HYDROCHLORIDE	Adra2a	agonist
ORPHENADRINE (CHLORIDE)	Scn3a	blocker
CANAGLIFLOZIN	Slc5a1	inhibitor
POLYESTRADIOL PHOSPHATE	Esr1	agonist
PONATINIB	Abl1	inhibitor
BOSUTINIB	Txk	inhibitor
SEROTONIN	Htr5a	agonist
AEE-788	Flt1	inhibitor
NINTEDANIB	Fgfr1	inhibitor
TRIAZOLAM	Gabrg2	positive_allosteric_modulator
CARBACYCLIN	Ptger3	agonist
ONAPRISTONE	Nr3c2	antagonist
DILMAPIMOD	Mapk14	inhibitor
MIDAZOLAM HYDROCHLORIDE	Gabrg1	positive_allosteric_modulator
CLOTRIMAZOLE	Trpm4	gating_inhibitor
DACOMITINIB	Egfr	inhibitor
CHEMBL302765	Adora3	antagonist
T091317	Nr1h3	agonist
VORINOSTAT	Hdac11	inhibitor
CYC-116	Aurkc	inhibitor
SARAFOTOXIN S6C	Ednrb	agonist
Lesogaberan	Gabbr1	agonist
VARESPLADIB	Pla2g2a	inhibitor
SAD448	Cnr2	agonist
ZIPRASIDONE	Htr1b	agonist
CHEMBL541253	Galr3	agonist
PHENCYCLIDINE	Grin2a	channel_blocker
AZD8108	Grin3b	antagonist
PJ34 (CHEMBL372303)	Acvr1c	agonist
BEXAROTENE	Rxra	activator
OPICINUMAB	Lingo1	antibody
PRINOMASTAT	Mmp2	vaccine
CDP840	Pde4d	inhibitor
AMUVATINIB	Pdgfra	inhibitor
CHEMBL143210	Grm6	agonist
TEDISAMIL	Kcnh5	blocker
DINACICLIB	Cdk5	inhibitor
TETRACAINE	Scn2a	blocker
ME-344	Ndufaf2	inhibitor
CHEMBL571153	Ece1	inhibitor
TUBOCURARINE CHLORIDE	Chrnb1	antagonist
N-DESMETHYLCLOZAPINE	Chrm1	allosteric_modulator
CARFILZOMIB	Psma1	inhibitor
SNAP-7941	Mchr1	antagonist
VANDETANIB	Egfr	inhibitor
AT-7519	Cdk17	inhibitor
ADENOSINE DIPHOSPHATE RIBOSE	Trpm2	activator
GLYCINE	Grin2a	agonist
GSK-1059615	Pik3r3	inhibitor
CORTISONE ACETATE	Gpr119	agonist
FLAVOXATE HYDROCHLORIDE	Pde4d	inhibitor
SEROTONIN	Serpina3n	agonist
PAZOPANIB HYDROCHLORIDE	Pdgfrb	inhibitor
OXAZEPAM	Gabra5	positive_allosteric_modulator
CHEMBL265301	Gria4	antagonist
VS-4718	Ptk2	inhibitor
CUDC-907	Hdac1	inhibitor
RILUZOLE	Scn1a	blocker
WX-554	Map2k1	inhibitor
POMAGLUMETAD METHIONIL	Grm2	agonist
VELNEPERIT	Npy5r	antagonist
CARIPRAZINE	Drd2	agonist
CHEMBL2141478	Egfr	inhibitor
METHYSERGIDE	Htr1f	antagonist
VASOPRESSIN TANNATE	Egln1	inhibitor
DISOPYRAMIDE PHOSPHATE	Scn4a	blocker
Acumapimod	Mapk14	inhibitor
VS-5584	Pik3cd	inhibitor
RAVIDASVIR	C5ar2	agonist
PROMAZINE HYDROCHLORIDE	Drd4	antagonist
CLENBUTEROL	Adrb2	agonist
ISOVELLERAL	Trpa1	activator
APRATASTAT	Adam17	inhibitor
ALPELISIB	Pik3cg	inhibitor
ROLOFYLLINE (CHEMBL52333)	Cxcr4	agonist
GOSERELIN ACETATE	Gnrhr	agonist
PASIREOTIDE DIASPARTATE	Sstr2	agonist
GW620972X	Mapk10	inhibitor
JNJ-40346527	Flt3	inhibitor
PNU-282987	Chrna7	antagonist
CHEMBL25230	Oprm1	agonist
FK453	Adora2a	antagonist
TRIAZOLAM	Gabra1	allosteric_modulator
DECAMETHONIUM BROMIDE	Chrna1	partial_agonist
CHEMBL322524	Adora3	antagonist
EPTIFIBATIDE	Itgb3	inhibitor
BUTALBITAL	Gabra6	positive_allosteric_modulator
ALNIDITAN	Htr1b	agonist
DANAZOL	Esr1	antagonist
CHEMBL3274309	Avpr1b	agonist
ME-344	mt-Nd6	inhibitor
FOSBRETABULIN DISODIUM	Tubb2a	inhibitor
ALPRAZOLAM	Gabrg3	positive_allosteric_modulator
CYCLOSPORINE	Slco1b2	inhibitor
CUDC-101	Hdac10	inhibitor
ISOPROTERENOL HYDROCHLORIDE	Adrb3	agonist
ACALABRUTINIB	Bmx	inhibitor
Modimelanotide	Mc1r	agonist
MITOXANTRONE	Top2b	inhibitor
METHYLDOPA	Adra2a	agonist
