from	to	type
ERGOTAMINE TARTRATE	ADRA2B	agonist
MAPROTILINE	CHRNA5	antagonist
VICRIVIROC	CCR5	antagonist
CHEMBL473186	HTR2C	antagonist
METIPRANOLOL HYDROCHLORIDE	ADRB1	antagonist
NITROGLYCERIN	GUCY1B3	activator
LIRAGLUTIDE	GLP1R	agonist
CHEMBL1600780	HTR2C	agonist
TEZAMPANEL	GRIA1	antagonist
CORTISTATIN-14	SSTR1	agonist
AGATOLIMOD SODIUM	TLR9	agonist
TIVOZANIB	FLT1	inhibitor
CEDIRANIB	FLT1	inhibitor
NV-128	MT-ND1	inhibitor
METFORMIN HYDROCHLORIDE	NDUFB3	inhibitor
BRL-15,572	HTR2B	agonist
IMAGABALIN	CACNG5	modulator
HYDROCHLORIC ACID	CHRM5	antagonist
CHEMBL397209	GPR17	agonist
TRETOQUINOL	GNRHR	agonist
ESREBOXETINE	NAT1	inhibitor
ELETRIPTAN	HTR1A	agonist
4-METHYLHISTAMINE	HRH4	agonist
LISURIDE	DRD1	agonist
SPERMINE	KCNJ4	channel_blocker
SIBUTRAMINE	SLC6A2	inhibitor
CHEMBL450441	GALR3	agonist
REBOXETINE	SLC6A2	inhibitor
LOXAPINE SUCCINATE	HTR2A	antagonist
CHEMBL332370	SLC10A2	inhibitor
CHEMBL2206331	CHRM1	allosteric_modulator
BROLAMFETAMINE	HTR2A	agonist
DEQUALINIUM	CNGA2	channel_blocker
GUANIDINE HYDROCHLORIDE	KCNV1	blocker
MILAMELINE	CHRM4	agonist
RAMIPRIL	ACE	inhibitor
MORICIZINE HYDROCHLORIDE	SCN10A	blocker
SOTRASTAURIN	PRKCG	inhibitor
CONIVAPTAN	AVPR2	antagonist
CHEMBL374027	CMA1	inhibitor
RG3487	HTR3E	antagonist
PERPHENAZINE	HTR2A	antagonist
RIMONABANT	CNR1	antagonist
CHEMBL3222137	JUN	inhibitor
OLANZAPINE PAMOATE	HTR2A	antagonist
CETIRIZINE	HRH1	antagonist
CHEMBL20963	HTR2B	agonist
CHEMBL442494	SSTR2	agonist
TEMAZEPAM	GABRG1	positive_allosteric_modulator
SUMATRIPTAN	HTR6	antagonist
FULVESTRANT	ESR1	antagonist
CHEMBL2096742	MC4R	antagonist
ENMD-2076	AURKA	inhibitor
NERISPIRDINE	KCNH4	blocker
DOXYLAMINE	HRH1	antagonist
ZATEBRADINE	HCN2	channel_blocker
CETIRIZINE	HRH1	antagonist
CHEMBL1604848	GP1BA	inhibitor
PONESIMOD	S1PR4	agonist
METITEPINE	HTR2B	antagonist
PRELADENANT	ADORA2A	antagonist
PALIPERIDONE PALMITATE	HTR2A	antagonist
LORCASERIN	HTR2B	agonist
LINOLENIC ACID	FFAR4	agonist
XANOMELINE	CHRM3	agonist
VENETOCLAX	BCL2L2	antagonist
SOMATOSTATIN	SSTR4	agonist
CHEMBL414173	APLNR	agonist
MILNACIPRAN	SLC6A2	inhibitor
METHADONE	OPRD1	agonist
CHEMBL44229	TACR3	antagonist
OXYBUTYNIN	CHRM5	antagonist
GW9508	FFAR1	agonist
CHEMBL520992	DRD1	agonist
SB-242084	HTR2B	antagonist
ERGOLOID MESYLATES	DRD1	agonist
CHEMBL7318	HTR6	antagonist
GANETESPIB	HSP90AB1	inhibitor
LOXAPINE	HTR2C	antagonist
DYDROGESTERONE	PTK6	inhibitor
VANDETANIB	EPHA3	inhibitor
ALMOREXANT	HCRTR1	antagonist
cA2	GJB2	inhibitor
DOXYCYCLINE CALCIUM	MMP13	inhibitor
TEDISAMIL	KCND1	blocker
SUCCINIC ACID	SUCNR1	agonist
BRIAKINUMAB	IL12B	inhibitor
BREMELANOTIDE	MC4R	agonist
TERBUTALINE	ADRB2	agonist
PERGOLIDE	DRD1	agonist
HEMICHOLINIUM-3	SLC5A7	inhibitor
CLOZAPINE	DRD1	antagonist
CHEMBL277120	HTR1B	agonist
AFLIBERCEPT	VEGFA	antibody
CHEMBL539934	SSTR4	agonist
ISTRADEFYLLINE	ADORA2A	antagonist
METHYLERGONOVINE	DRD1	antagonist
RESINIFERATOXIN	KCNA5	channel_blocker
TRIAZOLAM	GABRG1	positive_allosteric_modulator
CHEMBL363743	HCRTR1	antagonist
TIMOLOL	ADRB2	antagonist
APRACLONIDINE HYDROCHLORIDE	ADRA2C	agonist
JNJ-7777120	HRH4	antagonist
OXYMETAZOLINE	ADRA2A	agonist
LYSERGIDE	HTR2A	agonist
TERGURIDE	HTR1A	agonist
METHYLDOPA	ADRA2B	agonist
PHENYRAMIDOL	P2RY14	antagonist
NALTREXONE HYDROCHLORIDE	OPRD1	antagonist
URIDINE DIPHOSPHATE GLUCOSE	MMP9	inhibitor
METHYSERGIDE	HTR1B	antagonist
CHEMBL384759	NUAK1	inhibitor
KD3010	PPARD	agonist
BRUCINE	CHRM1	allosteric_modulator
CRIZOTINIB	ROS1	inhibitor
VORAPAXAR	F2R	antagonist
RAUWOLSCINE	HTR1E	antagonist
AT-9283	AURKA	inhibitor
CHEMBL11348	MC4R	antagonist
CHEMBL449090	ADORA2A	antagonist
ADENOSINE TRIPHOSPHATE	P2RY1	agonist;antagonist
ELUBRIXIN	CXCR2	antagonist
DIPYRIDAMOLE	PDE7B	inhibitor
BEPRIDIL HYDROCHLORIDE	CACNG3	blocker
VINFLUNINE	TUBB1	inhibitor
BEPRIDIL HYDROCHLORIDE	CACNA1S	blocker
CILANSETRON	HTR3B	antagonist
CHEMBL286136	NAT1	agonist
OCAPERIDONE	HTR1D	antagonist
DECOGLURANT	GRM3	modulator
ILOMASTAT	MMP15	inhibitor
APOMORPHINE	ADRA2B	antagonist
CHEMBL285718	MTNR1A	antagonist
CARBENOXOLONE	GJA5	inhibitor
HALOPERIDOL LACTATE	DRD3	inverse_agonist
METOPROLOL SUCCINATE	ADRB1	antagonist
BETHANECHOL	CHRM3	agonist
CHEMBL307483	AVPR2	antagonist
CARVEDILOL PHOSPHATE	ADRB1	antagonist
TIVOZANIB	FLT1	inhibitor
CHLORDIAZEPOXIDE	GABRG1	positive_allosteric_modulator
SIBUTRAMINE HYDROCHLORIDE	NAT1	inhibitor
GR-127935	HTR2A	agonist
CHEMBL74300	CHRM1	agonist
CHEMBL411481	CNR1	antagonist
VORTIOXETINE	HTR1A	agonist
EPINEPHRINE	ADRA2B	agonist
CHEMBL29641	P2RY1	agonist
PROPYLTHIOURACIL	TPO	inhibitor
NV-128	NDUFB7	inhibitor
CLIDINIUM	CHRM1	antagonist
FLUNARIZINE	KCND3	blocker
PHENOBARBITAL	SLC18A2	inhibitor
PIPAMPERONE	HTR1B	antagonist
FLUFENAMIC ACID	GJD4	inhibitor
YOHIMBINE	HTR1F	antagonist
PHENPROCOUMON	VKORC1	inhibitor
TROPICAMIDE	CHRM3	antagonist
THIORIDAZINE	HTR2C	antagonist
DONEPEZIL HYDROCHLORIDE	GPR119	agonist
GSK159802	ADRB2	agonist
LOXAPINE	DRD3	antagonist
SOLIFENACIN SUCCINATE	CHRM3	antagonist
MERCAPTOPURINE	AVPR2	antagonist
CHEMBL362628	HTR6	agonist
CHEMBL3307200	AVPR1A	antagonist
ALPROSTADIL	PTGER2	agonist
NAVARIXIN HYDRATE	CXCR1	antagonist
CHEMBL67601	HRH4	agonist
CHEMBL20963	HTR1A	agonist
LENALIDOMIDE	RBX1	inhibitor
NERISPIRDINE	KCNV2	blocker
CARBENOXOLONE	GJB4	inhibitor
CHEMBL285755	HRH1	antagonist
PHENOXYBENZAMINE HYDROCHLORIDE	ADRA2B	antagonist
CEP-7055	TEK	inhibitor
OXACILLIN	CYSLTR2	antagonist
SUXAMETHONIUM	CHRM3	antagonist
DARUSENTAN	EDNRB	antagonist
PACLITAXEL	TUBB1	inhibitor
DANIRIXIN	CXCR2	antagonist
ZARDAVERINE	GPR119	agonist
THEOPHYLLINE SODIUM GLYCINATE	ADORA2A	antagonist
METHOCTRAMINE	CHRM3	antagonist
METITEPINE	HTR1E	antagonist
CHEMBL1233686	CHRM1	antagonist
TOREFORANT	HRH4	antagonist
MOLINDONE	HRH1	antagonist
MK-6592	AURKA	inhibitor
BENZTROPINE MESYLATE	CHRM1	antagonist
QUIPAZINE	HTR3B	agonist
CHEMBL225155	GPR3	agonist
DIPHENHYDRAMINE	HRH1	antagonist
PF-03654746	HRH3	antagonist
MOXALACTAM	ELANE	inhibitor
DANUSERTIB	AURKA	inhibitor
GUANFACINE HYDROCHLORIDE	ADRA2B	agonist
LONAPALENE	SSTR2	antagonist
CF102	ADORA2A	agonist
CHLORPROMAZINE HYDROCHLORIDE	DRD3	antagonist
CHEMBL65280	HTR1D	antagonist
FUMAGILLIN	ADRB2	agonist
PALIPERIDONE	HTR1B	antagonist
CHEMBL291536	HCRTR1	antagonist
OSANETANT	TACR3	antagonist
CHEMBL26116	HRH1	agonist
CHEMBL169046	GPR183	agonist
MACIMORELIN	GHSR	agonist
CHEMBL1795717	OPRD1	antagonist
TRIPELENNAMINE	HRH1	antagonist
NITROGLYCERIN	GUCY1A2	activator
CHEMBL11348	MC1R	antagonist
CLOZAPINE	HRH4	antagonist
NALMEFENE	OPRD1	agonist
CHEMBL174356	TACR2	antagonist
CHEMBL14276	HTR2C	antagonist
CANGRELOR	P2RY13	antagonist
VANDETANIB	EPHA7	inhibitor
TIOTROPIUM BROMIDE	CHRM3	antagonist
OCTANOL	GJA5	inhibitor
LAPAQUISTAT ACETATE	FDFT1	inhibitor
GUANFACINE	ADRA2B	agonist
TEDISAMIL	KCNF1	blocker
PHENPROCOUMON	VKORC1	inhibitor
BELIMUMAB	TNFSF13B	antibody
CHEMBL442494	SSTR4	agonist
RESEQUINIL	GABRG1	inverse_agonist
PHENYLPYRUVATE	NPY4R	agonist
OXOTREMORINE	CHRM3	agonist
DALFAMPRIDINE	KCNA5	blocker
BREMELANOTIDE	MC3R	agonist
MELATONIN	MTNR1A	binder
NKTR-171	SCN10A	blocker
SNS-314	AURKA	inhibitor
GABAPENTIN ENACARBIL	CACNG5	modulator
RACLOPRIDE	HTR1A	antagonist
CHEMBL430798	DRD5	antagonist
ZOTEPINE	HTR2C	antagonist
INDACATEROL MALEATE	ADRB2	agonist
BICARBONATE	CCR5	agonist
TRIMIPRAMINE	SLC6A2	inhibitor
URAPIDIL	TNF	inhibitor
HESPERIDIN	GALR2	agonist
NEFAZODONE HYDROCHLORIDE	HTR2A	antagonist
TERGURIDE	HTR2C	antagonist
5-METHOXYTRYPTAMINE	HTR2C	agonist
ACETYLCHOLINE	CHRM1	agonist
CHEMBL580785	CHRM1	antagonist
CEP-7055	FLT1	inhibitor
DEXFOSFOSERINE	GRM6	agonist
CHEMBL3186179	HTR1A	agonist
BRL-15,572	HTR2A	agonist
DAROTROPIUM BROMIDE	CHRM5	antagonist
DESVENLAFAXINE	SLC6A2	inhibitor
ESMOLOL HYDROCHLORIDE	ADRB1	antagonist
DIARYLPROPIONITRILE	ESR1	agonist
TOLTERODINE	CHRM3	antagonist
VANTICTUMAB	FZD1	antagonist
CHEMBL225155	S1PR4	agonist
SEROTONIN	HTR1E	agonist
LOMITAPIDE MESYLATE	MTTP	inhibitor
COSYNTROPIN	MC2R	agonist
METFORMIN HYDROCHLORIDE	MT-ND6	inhibitor
ENDOMORPHIN-1	OPRD1	agonist
SCH-23390	KCNJ6	gating_inhibitor
CHLORPHENIRAMINE	HRH1	antagonist
RAPASTINEL	GRIN2D	partial_agonist
ZOLMITRIPTAN	HTR1B	agonist
CHEMBL257833	ADORA2A	agonist
VALERIC ACID	FFAR2	agonist
DALFAMPRIDINE	KCNG3	blocker
TRIFLUPROMAZINE	GPR55	agonist
JORO SPIDER TOXIN 3	GRIA1	channel_blocker
FINGOLIMOD PHOSPHATE	S1PR3	agonist
CHEMBL525028	VIPR2	agonist
ASENAPINE MALEATE	HTR2A	antagonist
CARVEDILOL PHOSPHATE	ADRB2	antagonist
BOSENTAN	EDNRB	antagonist
RAVIDASVIR	C5AR2	agonist
Asapiprant	PTGDR	antagonist
OXOTREMORINE	CHRM1	agonist
RELENOPRIDE	HTR2B	agonist
DUSIGITUMAB	IGF2	inhibitor
EPINEPHRINE	ADRA2A	agonist
VIGABATRIN	SLC32A1	inhibitor
REGADENOSON	ADORA2A	agonist
TEDATIOXETINE	HTR3D	antagonist
ANANDAMIDE	KCNK3	channel_blocker
DECANOIC ACID	GPR84	agonist
CHLORTHALIDONE	CCR6	agonist
DIGITOXIN	ATP1B1	inhibitor
CHEMBL336208	P2RY13	agonist
FLUFENAMIC ACID	GJA1	inhibitor
ME-344	NDUFV3	inhibitor
PYROPHOSPHORIC ACID	FPR3	agonist
TRIDIHEXETHYL CHLORIDE	CHRM1	antagonist
CHEMBL499301	HRH1	agonist
TRYPTAMINE	HTR2A	agonist
SEBACIC ACID	PRKCG	inhibitor
PERGOLIDE MESYLATE	DRD5	agonist
QUINUCLIDINYL BENZILATE	CHRM3	antagonist
NISOLDIPINE	CACNA1S	blocker
FLUFENAMIC ACID	ART1	inhibitor
PEGAPTANIB SODIUM	VEGFA	antagonist
COENZYME_A	CHRM4	antagonist
CHOLIC ACID	GPBAR1	agonist
SUNITINIB	FLT1	inhibitor
DALFAMPRIDINE	KCNA5	channel_blocker
FULVESTRANT	ESR1	antagonist
MEPHENTERMINE SULFATE	ADRB1	agonist
CHEMBL441618	DRD5	antagonist
BELIMUMAB	TNFSF13B	inhibitor
PHENTOLAMINE	ADRA2B	antagonist
EPOPROSTENOL	HTR2A	agonist
SEROTONIN	HTR1E	agonist
MELATONIN	HTR2B	antagonist
OXYPHENCYCLIMINE HYDROCHLORIDE	CHRM1	antagonist
MAPROTILINE	SLC6A2	inhibitor
SB-203580	GAK	inhibitor
8-OH-DPAT	HTR1B	agonist
EPOPROSTENOL	PTGER1	agonist
CHEMBL116590	KCNA10	channel_blocker
FLIBANSERIN	HTR1A	agonist
PRAMLINTIDE ACETATE	RAMP3	agonist
CHEMBL323356	HTR2B	antagonist
BAFETINIB	ABL1	inhibitor
SPIRAMIDE	HTR2A	antagonist
NINTEDANIB ESYLATE	FLT1	inhibitor
ACETONE	HTR2A	antagonist
CHEMBL357834	PTGER1	agonist
BUTANOIC ACID	HCAR2	agonist
CARBENOXOLONE	GJC2	inhibitor
DASATINIB	ABL1	inhibitor
LIRILUMAB	KIR2DL2	inhibitor
ADC3680	PTGDR2	antagonist
CARFILZOMIB	PSMB8	inhibitor
MESORIDAZINE	DRD1	antagonist
PALMIDROL	GPR55	agonist
ASPARAGINE	FPR2	agonist
NAFADOTRIDE	DRD3	antagonist
Relugolix	GNRHR	antagonist
LISURIDE	HTR1B	agonist
CHEMBL1643768	PTGDR2	antagonist
N-METHYLHISTAMINE	HRH4	agonist
DILTIAZEM MALATE	CACNA1S	blocker
CHEMBL1255588	DRD1	antagonist
DOCETAXEL HYDRATE	TUBB1	inhibitor
APOMORPHINE	DRD1	agonist
NEUROKININ A	TACR3	agonist
ERGOTAMINE	HTR1F	agonist
MIRTAZAPINE	HTR2C	antagonist
BROMODIPHENHYDRAMINE HYDROCHLORIDE	HRH1	antagonist
LIPOIC ACID	GALR2	agonist
CHEMBL38288	HTR1D	antagonist
ILOPROST	PTGDR	agonist
BROMPHENIRAMINE	HRH1	antagonist
ADALIMUMAB	TNF	antibody
DENOSUMAB	TNFSF11	antibody
METHYSERGIDE	HTR1D	antagonist
PRELADENANT	ADORA2A	antagonist
ROLOFYLLINE (CHEMBL52333)	ADORA2A	antagonist
AMOXAPINE	DRD5	antagonist
CONIVAPTAN	AVPR1A	antagonist
QUINPIROLE	HTR2C	agonist
CHLORPHENIRAMINE	HRH1	antagonist
VANDETANIB	FLT1	inhibitor
AFIMOXIFENE (CHEMBL489)	ESR1	agonist;antagonist
CHEMBL429731	PRLHR	agonist
ALBENDAZOLE	RXFP4	agonist
PF-03893787	HRH4	antagonist
GABAPENTIN ENACARBIL	CACNG4	modulator
BOMBESIN	GRPR	agonist
GUSELKUMAB	IL23A	inhibitor
AZD8108	GRIN2D	antagonist
EPINEPHRINE BITARTRATE	ADRA2C	agonist
QUINUCLIDINYL BENZILATE	CHRM4	antagonist
CHEMBL502882	GRM1	allosteric_modulator
CHEMBL578995	GRM1	allosteric_modulator
PAZOPANIB	FLT1	inhibitor
TRIPTORELIN	GNRHR	agonist
Capeserod	HTR2A	agonist
CLIDINIUM	CHRM3	antagonist
RB 2	P2RY13	antagonist
Siponimod	S1PR4	agonist
cA2	ITPR3	activator
ENALAPRIL	ACE	inhibitor
OXYMETAZOLINE	ADRA2B	agonist
ACETIC ACID	HTR2A	antagonist
OLANZAPINE	HTR1E	agonist
OBINEPITIDE	NPY4R	agonist
NERISPIRDINE	KCNC3	blocker
CHLORPHENIRAMINE	HRH1	antagonist
CYC-116	AURKA	inhibitor
CHEMBL1255648	GRIA1	allosteric_modulator
MYRISTIC ACID	FFAR1	agonist
ZALOSPIRONE	HTR1A	agonist
DOTHIEPIN (CHEMBL1492500)	SLC6A2	inhibitor
PROTIRELIN	TRHR	agonist
SIVELESTAT SODIUM	ELANE	inhibitor
TRIPITRAMINE	CHRM4	antagonist
PREGABALIN	CACNG4	modulator
SPIROXATRINE	HTR2B	antagonist
GOLIMUMAB	TNF	inhibitor
KASSININ	TACR3	agonist
BEVASIRANIB SODIUM	VEGFA	inhibitor
CHEMBL2311146	ADORA2A	antagonist
AGOMELATINE	MTNR1A	agonist
RUTHENIUM RED	TRPV5	channel_blocker
MOLINDONE HYDROCHLORIDE	HTR2A	antagonist
GABAPENTIN ENACARBIL	CACNA1B	modulator
CORTISTATIN-14	SSTR5	agonist
BASILIXIMAB	IL2RG	inhibitor
SETIPIPRANT	PTGDR2	antagonist
MGCD-265	FLT1	inhibitor
CHEMBL2028907	CTSB	inhibitor
LOXAPINE	HTR6	antagonist
ERGOTAMINE	HTR2C	agonist
BENZYLCYSTEINE	SLC1A5	inhibitor
LACTOSE, ANHYDROUS	GALR2	agonist
CHEMBL561339	OPRD1	agonist
CHEMBL275035	HRH1	agonist
ILORASERTIB	SRMS	inhibitor
ATROPINE	CHRM5	antagonist
ESMIRTAZAPINE MALEATE	ADRA2B	antagonist
CHEMBL357834	PTGER2	agonist
GLYCOPYRROLATE	CHRM3	antagonist
ASENAPINE (CHEMBL3187365)	HRH1	antagonist
GABAPENTIN ENACARBIL	CACNG6	modulator
CHEMBL209497	GALR3	antagonist
CHEMBL140979	OPRL1	antagonist
CHEMBL1242950	CHRM1	agonist;allosteric_modulator
DIQUAFOSOL	P2RY2	agonist
PROPOFOL	CXCR1	agonist
CHEMBL1829173	FFAR1	agonist
DIENESTROL	ESR1	agonist
DIPHEMANIL METHYLSULFATE	GALR2	antagonist
GUANIDINE HYDROCHLORIDE	KCNA10	blocker
TOLAZOLINE HYDROCHLORIDE	ADRA2C	antagonist
MBX-8025	PPARD	agonist
DEXLOXIGLUMIDE	CCKAR	antagonist
CHEMBL57997	ADORA2A	antagonist
NORADRENALINE	ADRA2B	agonist
VINORELBIN DITARTRATE	TUBA3E	inhibitor
PHA-793887	CDKN3	inhibitor
TRIAMTERENE	SCNN1G	blocker
TANESPIMYCIN	HSP90AB1	inhibitor
HYDROXYZINE PAMOATE	HRH1	antagonist
CLOZAPINE	HTR2A	antagonist
ETANERCEPT	TNF	inhibitor
DEXBROMPHENIRAMINE	HRH1	antagonist
CHEMBL51522	MLNR	agonist
ATROPINE	CHRM3	antagonist
ZINTEROL	ADRB2	agonist
AMINOPHYLLINE	ADORA2A	antagonist
CHEMBL376408	BCL2L2	antagonist
LANREOTIDE	SSTR3	agonist
CHLORPROMAZINE	HRH1	antagonist
CHEMBL74300	CHRM5	agonist
AMOXAPINE	SLC6A2	inhibitor
ROPINIROLE	DRD3	agonist
AT-9283	AURKA	inhibitor
CEP-2563	PRKCG	inhibitor
SARIZOTAN	HTR1A	agonist
LULIZUMAB PEGOL	CD28	antibody
TETRAHYDROZOLINE HYDROCHLORIDE	ADRA2C	agonist
LAS190792	CHRM3	antagonist
MEGESTROL ACETATE	S1PR4	agonist
MELATONAN	MC1R	agonist
ALPROSTADIL	PTGER1	agonist
ELPETRIGINE	CACNA1B	blocker
PROCAINE HYDROCHLORIDE	SCN10A	blocker
AZD-5438	CDK20	inhibitor
VATALANIB	FLT1	inhibitor
APD371	CNR2	agonist
PROPRANOLOL	ADRB2	antagonist
AMCINONIDE	TACR3	antagonist
CHEMBL1233686	CHRM3	antagonist
OMEPRAZOLE	ATP4B	inhibitor
CHEMBL70099	AVPR1A	antagonist
CARBACYCLIN	PTGER2	agonist
ILOPERIDONE	HTR6	antagonist
LABETALOL	AVPR2	agonist
DENUFOSOL TETRASODIUM	P2RY2	agonist
CHEMBL1672354	NMBR	agonist
ESOMEPRAZOLE SODIUM	ATP4B	inhibitor
CARTEOLOL HYDROCHLORIDE	ADRB1	antagonist
PALMIDROL	GPR119	agonist
VANTICTUMAB	FZD5	antagonist
PENTOLINIUM TARTRATE	GPR84	agonist
ALPRAZOLAM	GABRQ	positive_allosteric_modulator
LEVOCABASTINE	NTSR2	agonist
CHEMBL1236936	GUCY1A2	activator
BELIMUMAB	TNFSF13B	antibody
CHEMBL219160	ADORA2A	antagonist
DIHYDROERGOCRYPTINE	HTR2B	agonist
DIPIVEFRIN HYDROCHLORIDE	ADRA2C	agonist
VATALANIB	FLT1	inhibitor
NIACIN	HCAR2	agonist
BARASERTIB	AURKA	inhibitor
CHEMBL400111	CCKAR	antagonist
DARIFENACIN HYDROBROMIDE	CHRM3	antagonist
Capeserod	HTR6	agonist
CHEMBL3272516	GNRHR	allosteric_modulator;antagonist
CNS-5161	GRIN2D	blocker
RISPERIDONE	HTR1D	antagonist
CHEMBL14276	HTR2B	antagonist
TREGALIZUMAB	CD4	agonist
QUETIAPINE FUMARATE	HTR2A	antagonist
MESULERGINE	HTR2A	antagonist
Capeserod	HTR2C	agonist
LOXAPINE	HTR2C	antagonist
ATROPINE SULFATE	CHRM3	antagonist
CISAPRIDE	NAT1	agonist
ATAGABALIN	CACNG6	modulator
ISOPRENALINE	ADRB2	agonist
RISPERIDONE	HTR6	antagonist
PF-03715455	MAPK13	inhibitor
OBATOCLAX MESYLATE	BCL2L1	inhibitor
LUBAZODONE HYDROCHLORIDE	HTR2A	inhibitor
ENALAPRILAT HYDRATE	ACE	inhibitor
MOTESANIB	FLT1	inhibitor
CYCLOPHOSPHAMIDE	GPR87	antagonist
L-796449	PPARD	agonist
CHEMBL294144	HTR1A	agonist
LITRONESIB	KIF11	inhibitor
QUAZEPAM	GABRG1	positive_allosteric_modulator
CHLORDIAZEPOXIDE HYDROCHLORIDE	GABRG1	positive_allosteric_modulator
EPINEPHRINE	ADRB2	agonist
KETANSERIN	HTR1D	antagonist
LEXIBULIN	TUBB1	inhibitor
DOMPERIDONE	DRD3	antagonist
CARBIMAZOLE	TPO	inhibitor
CHEMBL1553629	CNR1	allosteric_modulator
FASIDOTRILAT	ACE	inhibitor
SCH-58261	GRM1	antagonist
CHEMBL133455	HTR2A	agonist
Zoptarelin doxorubicin	GNRHR	agonist
CARVEDILOL	ADRB1	antagonist
METHACHOLINE CHLORIDE	GALR2	agonist
CHEMBL357834	PTGDR	agonist
CHEMBL421362	SSTR3	agonist
N-METHANOCARBA-UTP	P2RY4	agonist
ALSEROXYLON	ADRA2A	antagonist
PYRAZINAMIDE	FPR1	agonist
CHOLINE CHLORIDE	GRM1	allosteric_modulator
CLOZAPINE	HTR1F	agonist
CHEMBL507420	MMP12	inhibitor
RISPERIDONE	HTR2A	antagonist
TM30339	NPY4R	agonist
MEPHENTERMINE SULFATE	ADRA2A	agonist
CHEMBL1269258	CCKAR	agonist
PROSCILLARIDIN	LPAR1	agonist
TETRACAINE HYDROCHLORIDE	SCN10A	blocker
APADENOSON	ADORA2A	agonist
VERAPAMIL	KCNA7	channel_blocker
CHEMBL117168	PTGDR	agonist
FLUFENAMIC ACID	GJB3	inhibitor
BIPERIDEN (CHEMBL1101)	CHRM4	antagonist
SAKURANETIN	ADORA2A	antagonist
COSYNTROPIN	MC2R	agonist
BEVACIZUMAB	VEGFA	antibody
LANREOTIDE	SSTR2	binder
PAZOPANIB	FLT1	inhibitor
CHLORPROMAZINE	HTR6	antagonist
CHEMBL9843	TACR3	antagonist
CHEMBL504548	TACR2	antagonist
AMINOETHOXYVINYLGLYCINE	CTH	inhibitor
BIPERIDEN (CHEMBL1101)	CHRM1	antagonist
CHEMBL222670	HSD11B1	inhibitor
CHEMBL1256701	HTR1A	antagonist
FORETINIB	FLT1	inhibitor
CHEMBL134519	HTR2A	agonist
IODIPAMIDE	F2RL3	agonist
OBATOCLAX MESYLATE	BCL2A1	inhibitor
LYSERGIDE	HTR2B	agonist
ARECAIDINE PROPARGYL ESTER	CHRM4	agonist
LEVOCABASTINE	HRH1	antagonist
FLUMETHASONE PIVALATE	SERPINA6	binder
OBATOCLAX MESYLATE	BCL2L10	inhibitor
N-FORMYLMETHIONYL-LEUCYLPHENYLALANINE	FPR1	agonist
QUINPIROLE	HTR2A	agonist
MK-2461	FLT1	inhibitor
CHEMBL275544	TACR3	antagonist
PONATINIB HYDROCHLORIDE	ABL1	inhibitor
LOXAPINE	HTR2A	antagonist
MK-212	HTR2B	agonist
CHEMBL1741437	HTR1B	agonist
CHEMBL285755	DRD3	agonist
DESLORATADINE	HRH1	antagonist
CHEMBL69733	NAT1	antagonist
LEVOMILNACIPRAN	SLC6A2	inhibitor
SABCOMELINE	CHRM1	agonist
DIPHEMANIL METHYLSULFATE	GALR3	antagonist
ROXINDOLE	DRD3	agonist
CHEMBL1672354	GRPR	agonist
DARIFENACIN	CHRM3	antagonist
CHEMBL329650	NMBR	antagonist
LEVOMEPROMAZINE	DRD3	antagonist
TEDISAMIL	KCNQ5	blocker
LASOFOXIFENE	ESR1	agonist
CHEMBL185346	PTGER1	antagonist
TOLTERODINE	CHRM1	antagonist
P-1037	SCNN1G	blocker
LEMBOREXANT	HCRTR2	antagonist
CARFILZOMIB	PSMB7	inhibitor
BROMOCRIPTINE	HTR1B	agonist
CHEMBL123678	GPR119	agonist
CHEMBL1770295	FPR1	antagonist
DENUFOSOL	P2RY2	agonist
DROXIDOPA	ADRB2	agonist
PENTOBARBITAL SODIUM	GABRG1	positive_allosteric_modulator
CORTICOTROPIN ZINC HYDROXIDE	MC2R	agonist
MEPHENTERMINE	CXCR2	agonist
ALMOTRIPTAN	HTR1D	agonist
CHEMBL332447	AVPR2	agonist
CGS-21680	ADORA2A	agonist
CEDIRANIB	FLT1	inhibitor
PILOCARPINE	CHRM3	agonist
TG100-801	FRK	inhibitor
ATOPAXAR	F2R	antagonist
AJULEMIC ACID	TNF	inhibitor
NERISPIRDINE	KCND3	blocker
VARESPLADIB	PLA2G2A	inhibitor
CLOMIPRAMINE	SLC6A2	inhibitor
PROTRIPTYLINE	SLC6A2	inhibitor
CHEMBL1079460	SLC6A2	inhibitor
CARMOTEROL	ADRB2	agonist
BROMPHENIRAMINE MALEATE	HRH1	antagonist
ANTAZOLINE PHOSPHATE	HRH1	antagonist
METHIMAZOLE	TPO	inhibitor
CYAMEMAZINE	HTR1A	antagonist
REPARIXIN	CXCR2	modulator
FROVATRIPTAN	HTR1A	agonist
AMOXAPINE	HTR6	antagonist
TICLOPIDINE	PRKCQ	inhibitor
THIOGUANINE	IMPDH2	inhibitor
SEROTONIN	HTR2A	agonist
FLUFENAMIC ACID	GJD3	inhibitor
MOR-103	CSF2	inhibitor
SATAVAPTAN	AVPR2	antagonist
DASATINIB	SRMS	inhibitor
VINCRISTINE	TUBB	inhibitor
VINBURNINE	CHRM4	allosteric_modulator
VINCAMINE	CHRM1	allosteric_modulator
ALPRAZOLAM	SSTR5	agonist
OXYMETAZOLINE	HTR2C	agonist
PUTRESCINE	KCNJ4	channel_blocker
