name	id	type	tf	target	essential	developmental	mouse.ortholog	tumor.suppressor	proapoptotic	blood_cancer	breast_cancer	colorectal_cancer	gastric_cancer	liver_cancer	lung_cancer	nervous_system_cancer	pancreatic_cancer	prostate_cancer	sarcoma	skin_cancer
NKX1-2	ENSG00000229544	protein_coding	F	F	F	F	Nkx1-2	F	F	F	F	F	F	F	F	F	F	F	F	F
PRAMEF25	ENSG00000229571	protein_coding	F	F	F	F	Pramel6	F	F	F	F	F	F	F	F	F	F	F	F	F
USP17L26	ENSG00000229579	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
PRAC2	ENSG00000229637	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
PRR20C	ENSG00000229665	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
AL121578.2	ENSG00000229674	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
ZNF492	ENSG00000229676	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
PGA3	ENSG00000229859	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
GK3P	ENSG00000229894	protein_coding	F	F	F	F	Gk	F	F	F	F	F	F	F	F	F	F	F	F	F
FAM90A26	ENSG00000229924	protein_coding	F	F	F	F	Fam90a1a	F	F	F	F	F	F	F	F	F	F	F	F	F
PRPS1L1	ENSG00000229937	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
POTEB2	ENSG00000230031	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
ANKRD66	ENSG00000230062	protein_coding	F	F	F	F	Ankrd66	F	F	F	F	F	F	F	F	F	F	F	F	F
ACBD6	ENSG00000230124	protein_coding	F	F	F	F	Acbd6	F	F	T	F	F	F	F	F	F	F	F	F	F
OR4F3	ENSG00000230178	protein_coding	F	F	F	F	Olfr1303	F	F	F	F	F	F	F	F	F	F	F	F	F
SSU72P8	ENSG00000230268	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
OR5H6	ENSG00000230301	protein_coding	F	F	F	F	Olfr191	F	F	F	F	F	F	F	F	F	F	F	F	F
CT47A8	ENSG00000230347	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
SPDYE21P	ENSG00000230358	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
USP17L25	ENSG00000230430	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
MBD3L2	ENSG00000230522	protein_coding	F	F	F	F	Mbd3l2	F	F	F	F	F	F	F	F	F	F	F	F	F
USP17L1	ENSG00000230549	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
CT47A4	ENSG00000230594	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
TEX48	ENSG00000230601	protein_coding	F	F	F	F	Tex48	F	F	F	F	F	F	F	F	F	F	F	F	F
AC011005.1	ENSG00000230626	protein_coding	F	F	F	F	Map2k2	F	F	F	F	F	F	F	F	F	F	F	F	F
PRB4	ENSG00000230657	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
SETSIP	ENSG00000230667	protein_coding	F	F	F	F	Set	F	F	F	F	F	F	F	F	F	F	F	F	F
ANKRD63	ENSG00000230778	protein_coding	F	F	F	F	Ankrd63	F	F	F	F	F	F	F	F	F	F	F	F	F
YY2	ENSG00000230797	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
USP17L28	ENSG00000231051	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
KRTAP21-3	ENSG00000231068	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
OR5H1	ENSG00000231192	protein_coding	F	F	F	F	Olfr191	F	F	F	F	F	F	F	F	F	F	F	F	F
PLSCR5	ENSG00000231213	protein_coding	F	F	F	F	Plscr5	F	F	F	F	F	F	F	F	F	F	F	F	F
SBK3	ENSG00000231274	protein_coding	F	F	F	F	Sbk3	F	F	F	F	F	F	F	F	F	F	F	F	F
USP17L10	ENSG00000231396	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
USP17L29	ENSG00000231637	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
TSPAN19	ENSG00000231738	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
AL136454.1	ENSG00000231767	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
AKAIN1	ENSG00000231824	protein_coding	F	F	F	F	Akain1	F	F	F	F	F	F	F	F	F	F	F	F	F
CYP21A2	ENSG00000231852	protein_coding	F	T	F	F	Cyp21a1	F	F	F	F	F	F	F	F	F	F	F	F	F
OR5K2	ENSG00000231861	protein_coding	F	F	F	F	Olfr173	F	F	F	F	F	F	F	F	F	F	F	F	F
PPP1R2P3	ENSG00000231989	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
MAGEB6P1	ENSG00000232030	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
TMA7	ENSG00000232112	protein_coding	F	F	F	F	Tma7	F	F	F	F	F	F	F	F	F	F	F	F	F
TEX50	ENSG00000232113	protein_coding	F	F	F	F	Tex50	F	F	F	F	F	F	F	F	F	F	F	F	F
MCTS1	ENSG00000232119	protein_coding	F	T	T	F	Mcts1	F	F	F	F	F	F	F	F	F	F	F	F	F
MTRNR2L4	ENSG00000232196	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
ASCL5	ENSG00000232237	protein_coding	F	F	F	F	Ascl5	F	F	F	F	F	F	F	F	F	F	F	F	F
KRTAP25-1	ENSG00000232263	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
USP17L24	ENSG00000232264	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
OR52I1	ENSG00000232268	protein_coding	F	F	F	F	Olfr556	F	F	F	F	F	F	F	F	F	F	F	F	F
OR5K1	ENSG00000232382	protein_coding	F	F	F	F	Olfr173	F	F	F	F	F	F	F	F	F	F	F	F	F
SMIM26	ENSG00000232388	protein_coding	F	F	F	F	Smim26	F	F	F	F	F	F	F	F	F	F	F	F	F
USP17L13	ENSG00000232399	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
PRAMEF6	ENSG00000232423	protein_coding	F	F	T	F	Pramel6	F	F	F	F	F	F	F	F	F	F	F	F	F
C9orf172	ENSG00000232434	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
KANTR	ENSG00000232593	protein_coding	F	F	F	F	Kantr	F	F	F	F	F	F	F	F	F	F	F	F	F
HLA-DQB2	ENSG00000232629	protein_coding	F	F	F	F	H2-Ab1	F	F	F	F	F	F	F	F	F	F	F	F	F
TNF	ENSG00000232810	protein_coding	F	T	F	T	Tnf	F	T	T	F	T	F	F	F	F	F	F	F	F
PET117	ENSG00000232838	protein_coding	F	F	F	F	Pet117	F	F	F	F	F	F	F	F	F	F	F	F	F
DEFB130A	ENSG00000232948	protein_coding	F	F	F	F	Defb47	F	F	F	F	F	F	F	F	F	F	F	F	F
PHGR1	ENSG00000233041	protein_coding	F	F	T	F		F	F	F	F	F	F	F	F	F	F	F	F	F
DEFB130B	ENSG00000233050	protein_coding	F	F	F	F	Defb47	F	F	F	F	F	F	F	F	F	F	F	F	F
WTH3DI	ENSG00000233087	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
USP17L11	ENSG00000233136	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
RNF224	ENSG00000233198	protein_coding	F	F	F	F	Rnf224	F	F	F	F	F	F	F	F	F	F	F	F	F
NPIPB7	ENSG00000233232	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
OR5H15	ENSG00000233412	protein_coding	F	F	F	F	Olfr191	F	F	F	F	F	F	F	F	F	F	F	F	F
BTBD18	ENSG00000233436	protein_coding	F	F	F	F	Btbd18	F	F	F	F	F	F	F	F	F	F	F	F	F
TMEM238	ENSG00000233493	protein_coding	F	F	F	F	Tmem238	F	F	F	F	F	F	F	F	F	F	F	F	F
TWIST2	ENSG00000233608	protein_coding	T	F	T	T	Twist2	T	F	F	F	F	F	F	F	F	F	F	F	F
PIRT	ENSG00000233670	protein_coding	F	F	F	F	Pirt	F	F	F	F	F	F	F	F	F	F	F	F	F
PRR23C	ENSG00000233701	protein_coding	F	F	F	F	7420426K07Rik	F	F	F	F	F	F	F	F	F	F	F	F	F
TRIM49D2	ENSG00000233802	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
IFNA13	ENSG00000233816	protein_coding	F	F	F	F	Ifna1	F	F	F	F	F	F	F	F	F	F	F	F	F
RPS28	ENSG00000233927	protein_coding	F	F	T	T	Rps28	F	F	F	F	T	F	F	F	F	F	F	F	F
CTXN2	ENSG00000233932	protein_coding	F	F	F	F	Ctxn2	F	F	F	F	F	F	F	F	F	F	F	F	F
UQCRHL	ENSG00000233954	protein_coding	F	F	T	F	Uqcrh	F	F	F	F	F	F	F	F	F	F	F	F	F
PAGE2	ENSG00000234068	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
C16orf82	ENSG00000234186	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
TMEM229A	ENSG00000234224	protein_coding	F	F	T	F	Tmem229a	F	F	F	F	F	F	F	F	F	F	F	F	F
PRR20E	ENSG00000234278	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
ZNF879	ENSG00000234284	protein_coding	F	F	F	F	Zfp879	F	F	F	F	F	F	F	F	F	F	F	F	F
H2BFS	ENSG00000234289	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
KBTBD13	ENSG00000234438	protein_coding	F	F	F	F	Kbtbd13	F	F	F	F	F	F	F	F	F	F	F	F	F
ZNF736	ENSG00000234444	protein_coding	F	F	F	F	Zfp953	F	F	F	F	F	F	F	F	F	F	F	F	F
CLDN34	ENSG00000234469	protein_coding	F	F	F	F	Cldn34d	F	F	F	F	F	F	F	F	F	F	F	F	F
C5orf58	ENSG00000234511	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
OR10G8	ENSG00000234560	protein_coding	F	F	F	F	Olfr980	F	F	F	F	F	F	F	F	F	F	F	F	F
HLA-B	ENSG00000234745	protein_coding	T	T	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
C11orf94	ENSG00000234776	protein_coding	F	F	T	F	1700029I15Rik	F	F	F	F	F	F	F	F	F	F	F	F	F
IFNA17	ENSG00000234829	protein_coding	F	F	F	F	Ifna1	F	F	F	F	F	F	F	F	F	F	F	F	F
APOC2	ENSG00000234906	protein_coding	F	F	F	F	Gm44805	F	F	F	F	T	F	F	F	F	F	F	F	F
SHISA8	ENSG00000234965	protein_coding	F	F	F	F	Shisa8	F	F	F	F	F	F	F	F	F	F	F	F	F
ANKRD65	ENSG00000235098	protein_coding	F	F	F	F	Ankrd65	F	F	F	F	F	F	F	F	F	F	F	F	F
ZSCAN31	ENSG00000235109	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
SMIM1	ENSG00000235169	protein_coding	F	F	T	F	Smim1	F	F	F	F	F	F	F	F	F	F	F	F	F
KDM4E	ENSG00000235268	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
FAM103A2P	ENSG00000235272	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
RPEL1	ENSG00000235376	protein_coding	F	F	F	F	Rpe	F	F	F	F	F	F	F	F	F	F	F	F	F
NKX1-1	ENSG00000235608	protein_coding	F	F	F	F	Nkx1-1	F	F	F	F	F	F	F	F	F	F	F	F	F
RNF148	ENSG00000235631	protein_coding	F	F	F	F	Rnf148	F	F	F	F	F	F	F	F	F	F	F	F	F
CXorf51B	ENSG00000235699	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
AL109810.2	ENSG00000235710	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
ANKRD34C	ENSG00000235711	protein_coding	F	F	F	F	Ankrd34c	F	F	F	F	F	F	F	F	F	F	F	F	F
USP17L27	ENSG00000235780	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
LCE6A	ENSG00000235942	protein_coding	F	F	T	T		F	F	F	F	F	F	F	F	F	F	F	F	F
PNMA6A	ENSG00000235961	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
PATE3	ENSG00000236027	protein_coding	F	F	F	F	Pate3	F	F	F	F	F	F	F	F	F	F	F	F	F
OR5H14	ENSG00000236032	protein_coding	F	F	F	F	Olfr191	F	F	F	F	F	F	F	F	F	F	F	F	F
ZBTB22	ENSG00000236104	protein_coding	F	F	F	F	Zbtb22	F	F	F	F	F	F	F	F	F	F	F	F	F
USP17L4	ENSG00000236125	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
CT47A3	ENSG00000236126	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
ZBED5	ENSG00000236287	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
SLFN14	ENSG00000236320	protein_coding	F	F	F	F	Slfn14	F	F	F	F	F	F	F	F	F	F	F	F	F
PPIAL4G	ENSG00000236334	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
GAGE12F	ENSG00000236362	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
CT47A1	ENSG00000236371	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
SLC35G4	ENSG00000236396	protein_coding	F	F	F	F	Slc35g3	F	F	F	F	F	F	F	F	F	F	F	F	F
TAS2R39	ENSG00000236398	protein_coding	F	F	F	F	Tas2r139	F	F	F	F	F	F	F	F	F	F	F	F	F
UBE2L5P	ENSG00000236444	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
CT47B1	ENSG00000236446	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
AL354761.2	ENSG00000236543	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
ZNF853	ENSG00000236609	protein_coding	F	F	F	F	Zfp853	F	F	F	F	F	F	F	F	F	F	F	F	F
IFNA4	ENSG00000236637	protein_coding	F	F	F	F	Ifna1	F	F	F	F	F	F	F	F	F	F	F	F	F
GAGE12B	ENSG00000236737	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
CTAGE9	ENSG00000236761	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
OR10G9	ENSG00000236981	protein_coding	F	F	F	F	Olfr980	F	F	F	F	F	F	F	F	F	F	F	F	F
USP17L8	ENSG00000237038	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
TAAR9	ENSG00000237110	protein_coding	F	F	F	F	Taar9	F	F	F	F	F	F	F	F	F	F	F	F	F
B3GNT9	ENSG00000237172	protein_coding	F	F	F	F	B3gnt9	F	F	F	F	F	F	F	F	F	F	F	F	F
CDKN2AIPNL	ENSG00000237190	protein_coding	F	F	F	F	Cdkn2aipnl	F	F	T	F	T	F	F	F	F	F	F	F	F
MBD3L5	ENSG00000237247	protein_coding	F	F	F	F	Mbd3l2	F	F	F	F	F	F	F	F	F	F	F	F	F
RNF223	ENSG00000237330	protein_coding	F	F	F	F	Rnf223	F	F	F	F	F	F	F	F	F	F	F	F	F
PATE4	ENSG00000237353	protein_coding	F	F	F	F	Pate4	F	F	F	F	F	F	F	F	F	F	F	F	F
OR4A47	ENSG00000237388	protein_coding	F	F	F	F	Olfr1256	F	F	F	F	F	F	F	F	F	F	F	F	F
RGL2	ENSG00000237441	protein_coding	F	F	F	F	Rgl2	F	F	F	F	F	F	F	F	F	F	F	F	F
BHMG1	ENSG00000237452	protein_coding	F	F	F	F	Gm4969	F	F	F	F	F	F	F	F	F	F	F	F	F
LINC00959	ENSG00000237489	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
OR7E24	ENSG00000237521	protein_coding	F	F	F	F	Olfr869	F	F	F	F	F	F	F	F	F	F	F	F	F
HLA-DQA2	ENSG00000237541	protein_coding	F	T	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
GAGE12C	ENSG00000237671	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
PRAMEF33	ENSG00000237700	protein_coding	F	F	F	F	Pramel6	F	F	F	F	F	F	F	F	F	F	F	F	F
FAM200B	ENSG00000237765	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
CT47A5	ENSG00000237957	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
TSPY9P	ENSG00000238074	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
MPC1L	ENSG00000238205	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
ETDA	ENSG00000238210	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
TMEM250	ENSG00000238227	protein_coding	F	F	F	F	Tmem250-ps	F	F	F	F	F	F	F	F	F	F	F	F	F
OR2W3	ENSG00000238243	protein_coding	F	F	F	F	Olfr317	F	F	F	F	F	F	F	F	F	F	F	F	F
PAGE2B	ENSG00000238269	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
TXNDC5	ENSG00000239264	protein_coding	F	F	F	F	Txndc5	F	F	F	F	F	F	T	F	T	F	F	F	F
ALKBH6	ENSG00000239382	protein_coding	F	F	F	F	Alkbh6	F	F	T	F	F	F	F	F	F	F	F	F	F
PCDHA13	ENSG00000239389	protein_coding	F	F	F	F	Pcdha12	F	F	F	F	F	F	F	F	F	F	F	F	F
AC118470.1	ENSG00000239395	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
GATS	ENSG00000239521	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
OR1J4	ENSG00000239590	protein_coding	F	F	F	F	Olfr350	F	F	F	F	F	F	F	F	F	F	F	F	F
STPG4	ENSG00000239605	protein_coding	F	F	F	F	Stpg4	F	F	F	F	F	F	F	F	F	F	F	F	F
AC133681.1	ENSG00000239620	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
TLR9	ENSG00000239732	protein_coding	F	T	F	F	Tlr9	F	F	F	F	T	F	F	F	F	F	F	F	F
MRPS17	ENSG00000239789	protein_coding	F	F	T	F	Mrps17	F	F	F	F	F	F	F	F	F	F	F	F	F
PRAMEF11	ENSG00000239810	protein_coding	F	F	F	F	Pramel6	F	F	F	F	F	F	F	F	F	F	F	F	F
DEFA3	ENSG00000239839	protein_coding	F	T	F	F	Defa24	F	F	F	F	F	F	F	F	F	F	F	F	F
KRTAP9-2	ENSG00000239886	protein_coding	F	F	F	F	Gm4559	F	F	F	F	F	F	F	F	F	F	F	F	F
C1orf226	ENSG00000239887	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
IGKV1D-33	ENSG00000239975	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
LILRA2	ENSG00000239998	protein_coding	F	F	F	F	Pira2	F	F	F	F	F	F	F	F	F	F	F	F	F
DWORF	ENSG00000240045	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
UGT1A5	ENSG00000240224	protein_coding	F	F	F	F	Ugt1a2	F	F	F	F	F	F	F	F	F	F	F	F	F
DEFA1B	ENSG00000240247	protein_coding	F	F	F	F	Defa24	F	F	F	F	F	F	F	F	F	F	F	F	F
LCE1F	ENSG00000240386	protein_coding	F	F	F	T		F	F	F	F	F	F	F	F	F	F	F	F	F
KIR3DL2	ENSG00000240403	protein_coding	F	F	F	F	Kir3dl2	F	F	F	F	F	F	F	F	F	F	F	F	F
KRTAP13-3	ENSG00000240432	protein_coding	F	F	F	F	Gm20741	F	F	F	F	F	F	F	F	F	F	F	F	F
KRTAP9-1	ENSG00000240542	protein_coding	F	F	F	F	Krtap9-5	F	F	F	F	F	F	F	F	F	F	F	F	F
L1TD1	ENSG00000240563	protein_coding	F	T	F	F	L1td1	F	F	F	F	F	F	F	F	F	F	F	F	F
C1QTNF9	ENSG00000240654	protein_coding	F	F	F	F	C1qtnf9	F	F	F	F	F	F	F	F	F	F	F	F	F
LRRD1	ENSG00000240720	protein_coding	F	F	F	F	Lrrd1	F	F	T	F	T	F	F	F	F	F	F	F	F
PCDHGC5	ENSG00000240764	protein_coding	F	F	F	F	Pcdhgc5	F	F	F	F	F	F	F	F	F	F	F	F	F
KRTAP4-7	ENSG00000240871	protein_coding	F	F	F	F	Gm11555	F	F	F	F	F	F	F	F	F	F	F	F	F
UGT1A9	ENSG00000241119	protein_coding	F	F	F	F	Ugt1a10	F	F	F	F	F	F	T	F	F	F	F	F	F
KRTAP10-5	ENSG00000241123	protein_coding	F	F	F	F	Gm4559	F	F	F	F	F	F	F	F	F	F	F	F	F
OR14A2	ENSG00000241128	protein_coding	F	F	F	F	Olfr294	F	F	F	F	F	F	F	F	F	F	F	F	F
AC115220.1	ENSG00000241149	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
C3orf85	ENSG00000241224	protein_coding	F	F	F	F	Gm5485	F	F	F	F	F	F	F	F	F	F	F	F	F
KRTAP5-8	ENSG00000241233	protein_coding	F	F	F	F	Gm7579	F	F	F	F	F	F	F	F	F	F	F	F	F
KRTAP4-16	ENSG00000241241	protein_coding	F	F	F	F	Gm4559	F	F	F	F	F	F	F	F	F	F	F	F	F
PDXP	ENSG00000241360	protein_coding	F	F	F	F	Pdxp	F	F	F	F	F	F	F	F	F	F	F	F	F
CORT	ENSG00000241563	protein_coding	F	F	F	F	Cort	F	F	F	F	F	F	F	F	F	F	F	F	F
KRTAP9-4	ENSG00000241595	protein_coding	F	F	F	F	Gm4559	F	F	F	F	F	F	F	F	F	F	F	F	F
KRTAP5-4	ENSG00000241598	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
UGT1A1	ENSG00000241635	protein_coding	F	F	F	T	Ugt1a1	F	F	F	F	F	F	T	F	F	F	F	F	F
INMT	ENSG00000241644	protein_coding	F	F	F	F	Inmt	F	F	F	F	F	F	F	F	F	F	F	F	F
AL035460.1	ENSG00000241690	protein_coding	F	F	F	F	Gm28372	F	F	F	F	F	F	F	F	F	F	F	F	F
TMEFF1	ENSG00000241697	protein_coding	F	F	F	T	Tmeff1	T	F	F	F	F	F	F	F	F	F	F	F	F
SPRR2A	ENSG00000241794	protein_coding	F	T	F	T		F	F	F	F	F	F	F	F	F	F	F	F	F
PLEKHO2	ENSG00000241839	protein_coding	F	F	F	F	Plekho2	F	F	F	F	F	F	F	F	F	F	F	F	F
HOGA1	ENSG00000241935	protein_coding	F	F	F	F	Hoga1	F	F	T	F	F	F	F	F	F	F	F	F	F
KIR3DL3	ENSG00000242019	protein_coding	F	F	F	F	Kir3dl2	F	F	F	F	F	F	F	F	F	F	F	F	F
IGKV1-33	ENSG00000242076	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
MDFIC2	ENSG00000242120	protein_coding	F	F	F	F	Gm765	F	F	F	F	F	F	F	F	F	F	F	F	F
C22orf39	ENSG00000242259	protein_coding	F	F	F	F	Gm28539	F	F	F	F	F	F	F	F	F	F	F	F	F
CT47A2	ENSG00000242362	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
UGT1A8	ENSG00000242366	protein_coding	F	T	F	F	Ugt1a10	F	F	F	F	F	F	F	F	F	F	F	F	F
RBMY1E	ENSG00000242389	protein_coding	F	F	F	F	Gm29289	F	F	F	F	F	F	F	F	F	F	F	F	F
PCDHGC4	ENSG00000242419	protein_coding	F	F	F	F	Pcdhgc4	F	F	F	F	F	F	F	F	F	F	F	F	F
ARPIN	ENSG00000242498	protein_coding	F	F	F	F	Arpin	F	F	F	F	F	F	F	F	F	F	F	F	F
UGT1A10	ENSG00000242515	protein_coding	F	T	F	F	Ugt1a10	F	F	F	F	F	F	T	F	F	F	F	F	F
IGKV2D-28	ENSG00000242534	protein_coding	F	F	F	F	Igkv2-109	F	F	F	F	F	F	F	F	F	F	F	F	F
SERPINB10	ENSG00000242550	protein_coding	F	F	F	F	Serpinb10	F	F	F	F	F	F	F	F	F	F	F	F	F
HLA-DMB	ENSG00000242574	protein_coding	F	T	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
GNG10	ENSG00000242616	protein_coding	F	F	F	F	Gng10	F	F	F	F	F	F	F	F	F	F	F	F	F
CNTF	ENSG00000242689	protein_coding	F	F	F	T	Cntf	F	F	T	F	T	T	T	F	F	F	F	F	F
RTL5	ENSG00000242732	protein_coding	F	F	F	F	Rtl5	F	F	F	F	F	F	F	F	F	F	F	F	F
ERVW-1	ENSG00000242950	protein_coding	F	T	F	F	BC035947	F	F	F	F	F	F	F	F	F	F	F	F	F
EIF4EBP3	ENSG00000243056	protein_coding	F	F	F	F	Eif4ebp3	F	F	T	F	T	F	T	F	F	F	F	F	F
PRAMEF4	ENSG00000243073	protein_coding	F	F	F	F	Pramel6	F	F	F	F	F	F	F	F	F	F	F	F	F
UGT1A3	ENSG00000243135	protein_coding	F	F	F	F	Ugt1a2	F	F	F	F	F	F	F	F	F	F	F	F	F
PPAN-P2RY11	ENSG00000243207	protein_coding	F	F	F	F	Ppan	F	F	F	F	F	F	F	F	F	F	F	F	F
IGKV2D-29	ENSG00000243264	protein_coding	F	F	F	F	Igkv2-109	F	F	F	F	F	F	F	F	F	F	F	F	F
VSIG8	ENSG00000243284	protein_coding	F	F	F	F	Vsig8	F	F	F	F	F	F	F	F	F	F	F	F	F
EFNA4	ENSG00000243364	protein_coding	F	F	F	F	Efna4	F	F	F	F	F	F	F	F	F	F	F	F	F
C4orf48	ENSG00000243449	protein_coding	F	F	F	F	Gm1673	F	F	F	F	F	F	F	F	F	F	F	F	F
NAT6	ENSG00000243477	protein_coding	F	F	T	F		F	F	F	F	F	F	F	F	F	F	F	F	F
KRTAP10-11	ENSG00000243489	protein_coding	F	F	F	F	Krtap9-3	F	F	F	F	F	F	F	F	F	F	F	F	F
TNFRSF6B	ENSG00000243509	protein_coding	F	F	T	F		F	F	F	F	F	F	F	F	F	F	F	F	F
WFDC6	ENSG00000243543	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
AP000322.1	ENSG00000243627	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
OR5V1	ENSG00000243729	protein_coding	F	F	T	F	Olfr111	F	F	F	F	F	F	F	F	F	F	F	F	F
TMEM35B	ENSG00000243749	protein_coding	F	F	F	F	Tmem35b	F	F	F	F	F	F	F	F	F	F	F	F	F
KIR2DL3	ENSG00000243772	protein_coding	T	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
APOBEC3D	ENSG00000243811	protein_coding	F	F	F	F		F	F	F	F	F	F	F	F	F	F	F	F	F
OR2A7	ENSG00000243896	protein_coding	F	F	F	F	Olfr13	F	F	F	F	F	F	F	F	F	F	F	F	F
